"aou","year_start","year_end","beta_mean","beta_se","beta_med","beta_low90","beta_upp90","beta_low99","beta_upp99"
"04660",1991,1997,-1.77739273335773,1.13793800527437,-1.789214838599,-3.54405560448295,0.0339713450380696,-4.46910400336848,1.96789289627611
"04660",1992,1998,-1.4271942830337,1.18073077602089,-1.35880713532361,-3.30902322280567,0.331736316645108,-6.09587630189858,1.57430358329328
"04660",1993,1999,0.36780557439985,1.40692862391318,0.374466470757484,-1.68865974806678,2.41519256715664,-5.97862442405654,4.76941095134967
"04660",1994,2000,-0.0144771988435097,1.1384247875834,0.0317926479103336,-1.84286202712261,1.69158058719754,-3.56403168997615,3.63911144310633
"04660",1995,2001,1.06512669927299,1.19320547081844,1.10868892850183,-0.780191279936491,2.89797899650427,-2.76973286733168,4.06251460217993
"04660",1996,2002,-0.0281530825509644,1.21252505747388,-0.0117995400483017,-1.85903271841881,1.71992806304586,-4.11096479344877,2.81661966407817
"04660",1997,2003,0.885719905445876,1.38587719052879,0.798888130903674,-1.05662778775058,3.0403313765969,-2.21894647360796,6.50641291341251
"04660",1998,2004,1.82026437199191,1.35878982008665,1.77758462874056,-0.225796565977635,4.08844484847119,-1.91819779030242,6.41792606872325
"04660",1999,2005,1.94927451691436,1.29269893647969,1.95848271184326,-0.105635973628181,3.98349089844077,-2.54662087311477,5.42495821831697
"04660",2000,2006,1.91656006630294,1.10796533313752,1.87207137455888,0.253689365533014,3.7481034375208,-0.80493516043918,5.2345512345623
"04660",2001,2007,0.526185907424296,1.11046852167162,0.5178585853851,-1.25081847372249,2.31376275879452,-2.63673885058801,3.73025554259418
"04660",2002,2008,0.88231620877985,1.18806279917045,0.919803632446836,-1.03703733865244,2.65830211493704,-3.0672029260271,3.76040234821794
"04660",2003,2009,-0.68282133044295,1.25412059131819,-0.587191263836373,-2.67096951541918,1.09265959432539,-5.93702208877899,1.87161874198394
"04660",2004,2010,-1.69737745931375,1.02605424930902,-1.67563208635412,-3.41456967623679,-0.116013656920388,-4.98203167159181,0.80376472489669
"04660",2005,2011,-2.30875048970114,1.00624732531898,-2.32226300927281,-3.90189103265496,-0.686226368508744,-5.08302110468358,0.388624979741578
"04660",2006,2012,-1.7508133104687,1.02864444064038,-1.7479142064833,-3.43299166778938,-0.0700807083006738,-4.16910398513038,0.882518995867348
"04660",2007,2013,-1.72121286883576,1.01969493182256,-1.7317734840434,-3.33177106270683,0.0399813463096421,-4.34679941018164,1.03424780577663
"04660",2008,2014,-0.653742210178095,1.08592601977585,-0.671902242399425,-2.34566213974425,1.25821046810119,-3.52730160355449,2.5447966626957
"04940",1985,1991,2.61951949999843,3.61331449088735,2.52242355509564,-2.98811244491473,8.97289947619117,-7.18968448403369,12.65042189312
"04940",1986,1992,3.7668990937089,3.26254409498245,3.61729397491967,-1.46525155081281,9.44797953745836,-4.34660863334492,13.4721042811324
"04940",1987,1993,3.44049284048659,3.29611294236341,3.47695231345453,-1.79594417707603,8.89095021238954,-5.2451072896538,12.2903347058519
"04940",1988,1994,2.83520488449393,3.32810517670551,2.79123833408004,-2.58534615686862,8.31532501447135,-6.00791979439092,11.2171632616823
"04940",1989,1995,-0.0371546826825907,3.43004989170165,-0.0877888491439549,-5.6743719118924,5.45683700746827,-8.74449271391014,9.8500680026242
"04940",1990,1996,0.181402070263393,2.9468487832843,0.237799086148671,-4.82664731672167,5.07282359127417,-7.36253650793582,7.73390174973538
"04940",1991,1997,3.51946412795618,3.14736308788129,3.53665477088473,-1.61226212755633,8.79697120482246,-4.83304614298157,11.7409015322522
"04940",1992,1998,3.89094814099989,3.25519595092817,3.7935028721464,-1.3008999244604,9.58671440032722,-4.33201084329035,13.4016105647245
"04940",1993,1999,2.41864306031521,3.08835456403667,2.37379402954569,-2.56493016497055,7.49968932750441,-5.67573221689555,10.9291955599707
"04940",1994,2000,-0.841516721422075,2.93972356873159,-0.878814893218166,-5.81334378517081,4.01857049095783,-8.19531705959622,6.99659894291432
"04940",1995,2001,-1.48342432770355,2.8878396326161,-1.44613784282321,-6.30458326423991,3.20515314281305,-9.51015702642653,6.02092982518652
"04940",1996,2002,-2.42141617470086,2.99209572254773,-2.52995179359405,-6.9898020808227,2.74265006975138,-9.85925787053561,5.67645248404313
"04940",1997,2003,-2.4011184735699,2.81967175353148,-2.40547121606269,-7.15964637455972,2.17628436122212,-9.45488212164501,4.35950564961253
"04940",1998,2004,0.563264830599751,2.81768074514294,0.541784947010027,-3.9803945751881,5.17933123567605,-6.92719974402065,7.87505201296433
"04940",1999,2005,0.301240630796884,2.52654145311914,0.273093656085266,-3.71231795547796,4.48046163436833,-6.24465433111216,7.02206115223715
"04940",2000,2006,1.97296959136689,3.13254082517355,1.9256805076457,-2.8945971466951,7.3875980186837,-5.6532396356088,11.1791417903702
"04940",2001,2007,1.12306795953555,3.31788658316014,0.991725532295962,-4.03375836062513,6.7926241161705,-6.80861108650164,9.95586060823646
"04940",2002,2008,1.34564366708234,3.5005855400173,1.18086604379173,-4.20820038869956,7.27237285324853,-6.71344338475367,10.9919102039998
"04940",2003,2009,1.16039642319983,3.05922991020114,1.00840312900095,-3.50680276193077,6.47057777737453,-5.91808342908877,9.56850998350656
"04940",2004,2010,-0.653205452857669,2.85753758715049,-0.785560326647372,-5.29596119261135,4.08992245871821,-7.33972802807224,7.7674659851957
"04940",2005,2011,1.26340172476503,2.82706469326653,1.25761645697845,-3.22870700200026,5.86348319519401,-5.80129752893673,9.64704340336788
"04940",2006,2012,-4.57756705318562,2.67392716585262,-4.4926094938711,-9.06534788933599,-0.170166464435544,-11.5147373651819,2.22090963087138
"04940",2007,2013,-5.22254206059676,2.32015811728534,-5.2192776557904,-9.09894126093175,-1.50685682041644,-11.9814334712311,0.777980187072044
"04940",2008,2014,-3.96794581525868,2.44791701421255,-3.96817319733464,-7.98095455431026,-0.0688457183492272,-10.4939107600444,2.55344177902881
"04970",1985,1991,-12.6479606280263,5.57083153067782,-12.5961705738994,-21.1718339445301,-5.04089543454861,-31.8583211139447,8.77598414205648
"04970",1986,1992,-16.315086971861,3.74746710934473,-16.3619441631173,-22.3269526482254,-10.0291207219307,-25.8882132740579,-4.72680098016364
"04970",1987,1993,-10.5509899181756,3.72293513523163,-10.4273574082294,-16.478652879617,-4.98218395080797,-24.7434011895743,-1.85397933757498
"04970",1988,1994,-5.60442412235405,4.60023808021207,-5.1360044534512,-13.4866759805456,0.877422385409491,-24.2975126052366,3.95378469421289
"04970",1989,1995,0.381072079147834,4.7105969964267,0.553458819574004,-7.05813417600952,7.30094082540992,-17.5864981092656,12.0500232104576
"04970",1990,1996,5.31996804426277,5.92156021458538,5.76843769227355,-4.1981249418453,13.3348936825612,-22.8241628320552,17.86423337583
"04970",1991,1997,12.6161827515074,4.89153311235546,12.3463376929604,5.37773619987862,20.497104392575,1.04171836916826,29.1908355466005
"04970",1992,1998,8.30089189581532,4.18638761603965,8.05259830175277,1.89235354543648,15.5498113530332,-1.64132337894094,20.8391577642581
"04970",1993,1999,3.30320782144305,3.83522745659962,3.29848454157258,-2.68137480289045,9.83270542293061,-6.13528237167779,13.7783391208183
"04970",1994,2000,0.562444047289629,3.73122929386584,0.607908527677481,-5.49120987055056,6.45870659760271,-8.85690535131325,10.6259686968158
"04970",1995,2001,0.0729834240963703,3.74880674684595,0.0422488030123569,-5.89308683729366,6.29531444828183,-9.72949275455783,9.85025262418906
"04970",1996,2002,-1.50133811531523,4.82431246332591,-1.83083802496666,-8.5652658800099,6.81562793495139,-12.6709249456281,13.7433457701236
"04970",1997,2003,-3.02114229825817,4.28087059013009,-3.13141524576893,-9.61645959499906,3.85151624673312,-15.0111770723798,9.04923382722719
"04970",1998,2004,-4.00546092851788,3.8695304078452,-4.15231950517328,-10.2365774231629,2.69572272301428,-13.2651868434005,6.58539195212617
"04970",1999,2005,-3.6063716483827,6.60693737254965,-4.77490999532104,-11.0916860762422,7.87055026090037,-14.3729471710254,28.2742277090278
"04970",2000,2006,-4.27856265001584,5.90035479819863,-5.14062942382506,-11.600987914506,6.19061217360661,-15.2430171070781,18.827024920168
"04970",2001,2007,-4.64269504976528,4.7531268311875,-4.85319208095311,-11.6734889856481,3.4589028764758,-15.9929497685787,10.5025860502016
"04970",2002,2008,-1.62435211003544,5.90248141695063,-2.09705409217111,-9.81011214160986,7.31152064480993,-16.085962468477,24.279481910819
"04970",2003,2009,-0.687852118611346,4.69759463317491,-0.784164773779267,-8.12217694545825,6.70286060840384,-12.6588367610449,14.0311793946373
"04970",2004,2010,3.3466108387643,5.39780972790952,3.72828096377171,-5.37513399497487,11.4063072211179,-16.194354341621,15.1541791445339
"04970",2005,2011,2.52152827601097,6.48334025120817,3.54966641240391,-9.2162092248614,10.9298885487265,-24.9326391884779,15.677241233286
"04970",2006,2012,3.25446667866326,4.67934675588513,3.58644264433737,-4.3122372675935,10.0604806946014,-14.8060712810896,14.1244268688109
"04970",2007,2013,0.510756577963941,4.27672384460886,0.72955068717252,-6.69911148752705,6.94988319739407,-15.9462337477,10.2665696374328
"04970",2008,2014,-1.42494990007656,4.63777123236159,-1.06621177322981,-8.83578224888196,5.11419387541736,-20.0315539189842,8.83601415008381
"05010",1985,1991,-2.11707455337758,0.480317901561146,-2.1231878159425,-2.91866411292303,-1.31827973169167,-3.38926192133649,-0.818421199243143
"05010",1986,1992,-3.47813309418874,0.47316420306112,-3.48587325156509,-4.2402752592556,-2.72710886528616,-4.68448615902349,-2.21855640579901
"05010",1987,1993,-3.32823665928043,0.453819313457845,-3.33942733278159,-4.07485308032432,-2.57806993670843,-4.48155248828852,-2.17959923827158
"05010",1988,1994,-2.54396947695462,0.456139183198221,-2.53716429793332,-3.32117230723699,-1.81913485210477,-3.71432944611944,-1.41059138959427
"05010",1989,1995,-2.44844594307436,0.479512755661672,-2.45213291371035,-3.21585910379971,-1.66258503344761,-3.57956970712254,-1.07463659217055
"05010",1990,1996,-3.91747714325366,0.458129468317994,-3.9135456420497,-4.6712684289508,-3.18187670525977,-5.09634207324742,-2.76218682583697
"05010",1991,1997,-4.25299169610742,0.44431004931131,-4.24305129422645,-4.98157328598393,-3.54079751597951,-5.42233072477806,-3.08323529062028
"05010",1992,1998,-4.47770339422001,0.526025623273197,-4.50746536686451,-5.22357603323527,-3.68458683326567,-5.61902552416657,-2.69714404211102
"05010",1993,1999,-5.23518145525486,0.469941721734546,-5.25192491453335,-5.95792367426853,-4.47248012895067,-6.38815416193585,-3.72864328277473
"05010",1994,2000,-5.24632687006612,0.461778957515654,-5.24938237238188,-5.9668762521113,-4.49718706192358,-6.51714959831663,-3.92546249423514
"05010",1995,2001,-6.13056865246692,0.458442081357812,-6.13278266264002,-6.85459614790323,-5.3632779408945,-7.55038235494383,-4.99412696032676
"05010",1996,2002,-5.1541189335549,0.45082613721191,-5.13575259671719,-5.91312630681391,-4.44546351193632,-6.45124688510383,-4.07434773655881
"05010",1997,2003,-4.99746204049903,0.464570221744419,-4.97577664619126,-5.7453817628989,-4.29296663222688,-6.40308167190739,-3.91486664191914
"05010",1998,2004,-3.87323192151338,0.50237431006475,-3.84359900277345,-4.61782568998837,-3.15045970064708,-5.46289422774511,-2.79021203321619
"05010",1999,2005,-1.64710639773146,0.423923412957539,-1.65237877886487,-2.34290455975368,-0.955442722267156,-2.69980753591583,-0.621037607716502
"05010",2000,2006,-1.08096022120993,0.431436765925425,-1.08836178442007,-1.78657082456129,-0.358682997260477,-2.15684956960393,-0.0399704704019326
"05010",2001,2007,-0.906667508632629,0.422717021899411,-0.916521240732304,-1.58651999614244,-0.220989795809542,-1.95790644126095,0.210003873659825
"05010",2002,2008,-3.12212755065741,0.394317179470041,-3.11464939035969,-3.77127740996083,-2.49033937468704,-4.14806281407188,-2.13196587925461
"05010",2003,2009,-2.76634205445547,0.398149560628854,-2.75742197095143,-3.42460272739002,-2.11821108862441,-3.8066946555191,-1.78608921794603
"05010",2004,2010,-3.54808252403543,0.402228201519411,-3.5487288056341,-4.21683717428627,-2.86534800175288,-4.58916054855192,-2.50965421547951
"05010",2005,2011,-4.42312340500659,0.404321937458357,-4.43696654322926,-5.07198935639439,-3.75434393528589,-5.44778658773787,-3.35748458078618
"05010",2006,2012,-4.58305161385831,0.409324728289718,-4.57921310810405,-5.24682128026083,-3.91359830640686,-5.6799275709149,-3.499132982585
"05010",2007,2013,-3.80156867352958,0.395476398000937,-3.79919765769236,-4.45283841694909,-3.14732591896045,-4.77128325323176,-2.73338305920499
"05010",2008,2014,-3.61920660044037,0.426362194678679,-3.62102438898793,-4.31767613068543,-2.89867243788734,-4.65423354453386,-2.59602418517198
"05011",1985,1991,-0.442656816764193,0.642119806405686,-0.458536669253345,-1.50340607913655,0.594913383783142,-2.06241628341008,1.22046721155866
"05011",1986,1992,-1.28604796145796,0.566846554350221,-1.29463912452392,-2.20668896099221,-0.333947574914159,-2.85347006223141,0.16223030225496
"05011",1987,1993,-1.14612653623902,0.552503575421132,-1.14680909060966,-2.0657300380414,-0.257703170306659,-2.51656553007937,0.311832826992379
"05011",1988,1994,-1.11345992657396,0.534759842649083,-1.11968382905597,-1.94865559867679,-0.241213892533787,-2.53052787206336,0.306171039357238
"05011",1989,1995,-0.790463752739396,0.508959089817985,-0.775567118803949,-1.64501042304494,0.020537069518367,-2.16549639588176,0.498352910846846
"05011",1990,1996,-1.56814615037462,0.531567791565126,-1.54902771899412,-2.44932049623329,-0.708661207980698,-3.01065238186878,-0.250960939460285
"05011",1991,1997,-2.1653437381456,0.549669137134997,-2.15620337371732,-3.05574036996327,-1.27068708363523,-3.6135226220819,-0.847145571061893
"05011",1992,1998,-1.28715064933032,0.524876431972356,-1.29108395814305,-2.18862451762954,-0.446815330396744,-2.65890082812353,0.0361221193917815
"05011",1993,1999,-0.0333058289845919,0.524748951321973,-0.0226364519652744,-0.913820793751859,0.820163125433818,-1.34392432990411,1.27991068478294
"05011",1994,2000,-0.367407346778614,0.48811833269538,-0.350513452042051,-1.21268095533583,0.404043400734824,-1.68718252691305,0.955619836498168
"05011",1995,2001,-2.33990807389445,0.451586752190746,-2.34822083136473,-3.09027527130822,-1.61814890530508,-3.55771832992596,-1.08614981777342
"05011",1996,2002,-3.24182516921844,0.471431792311275,-3.22969997524593,-4.03542102096907,-2.47609522405002,-4.47518708766802,-2.09982293235422
"05011",1997,2003,-3.26536716622555,0.450347803501872,-3.26288041310778,-3.97610173150057,-2.5145449565996,-4.36644604162994,-2.17350939840406
"05011",1998,2004,-3.46313897514747,0.465377469588059,-3.47290309155433,-4.19337127508811,-2.67405143991179,-4.56825278044977,-2.27914624532601
"05011",1999,2005,-1.8605225796237,0.460127722266306,-1.86208070740247,-2.5995697668682,-1.11085047373662,-3.05872919252534,-0.677417123670124
"05011",2000,2006,-0.0507051974656349,0.471094006499753,-0.0498588298442182,-0.841301137516667,0.721380788124652,-1.23626392344755,1.14306315134082
"05011",2001,2007,-0.00591799386201414,0.483345692681576,-0.00331836604928193,-0.820947882798025,0.775269028172116,-1.42614313957421,1.20305848567762
"05011",2002,2008,-0.236997304362249,0.524325001666766,-0.228431489579195,-1.11675432431679,0.621741256793168,-1.57096621348663,1.15460726769203
"05011",2003,2009,-0.196284646401599,0.503452411670175,-0.210343401600599,-1.03249528563654,0.667997556213838,-1.39313703391408,1.24051278286394
"05011",2004,2010,-0.223991137591287,0.505541566111956,-0.233263959335323,-1.0432825750451,0.602711270495261,-1.62023406712846,1.14538605215931
"05011",2005,2011,-1.39077979510349,0.500525656150561,-1.37342037184821,-2.20982610573359,-0.551808873983247,-2.64907021287893,-0.0508250704002812
"05011",2006,2012,-2.23900487815694,0.488353470729962,-2.22700044063502,-3.02118432794012,-1.45720758193627,-3.3728492267423,-0.985583152832856
"05011",2007,2013,-2.99477787177161,0.490370786733873,-3.0100354218526,-3.78976503575429,-2.19291774600514,-4.22513945287445,-1.7641285331265
"05011",2008,2014,-3.95530033405158,0.523710954139123,-3.96534741633336,-4.80923655547605,-3.07015867343362,-5.26803339750175,-2.58328414270994
"05400",1985,1991,0.853530359847822,2.12358844256997,0.826326226182161,-2.61443543303455,4.21958649583613,-4.72061624319389,7.04619585022958
"05400",1986,1992,-0.565910949155293,1.77622715128194,-0.502775920007414,-3.55761255353201,2.29891848650088,-5.14139221315294,4.24358264023813
"05400",1987,1993,-0.870338085149361,1.76183418114972,-0.831497897122557,-3.82696444232263,1.95897898471915,-5.36443381574837,3.84609999496662
"05400",1988,1994,1.6032049956051,1.90511689735651,1.56283818124645,-1.5275657326698,4.77896318091052,-3.32890271150143,6.87641196685307
"05400",1989,1995,-0.899141643220567,1.69531627359106,-0.920925365640729,-3.59745640016463,1.93556452251549,-5.51435062331486,3.48480579266351
"05400",1990,1996,-1.07581102987693,1.57664271512633,-1.14193926025934,-3.49755714079678,1.66430058765568,-5.03447542528462,3.28205966997087
"05400",1991,1997,-2.80303813742995,1.57898155605247,-2.76389235713628,-5.42379773651813,-0.31947770034568,-7.25657862704922,1.10902178075218
"05400",1992,1998,-2.46527395418563,1.41610209251132,-2.43247273986938,-4.8064814354884,-0.285442108265488,-6.85056823112598,0.997666045327745
"05400",1993,1999,-3.91641652186676,1.57146548749499,-3.85239294559548,-6.56736984141476,-1.51083678019833,-8.56830226917676,-0.0105259605736585
"05400",1994,2000,-4.84806769250539,1.66236385409311,-4.75483885433058,-7.65319597571269,-2.29453925836634,-9.63509515397639,-0.6316418147008
"05400",1995,2001,-3.93173229899685,1.49649825751745,-3.84980329195153,-6.52195842054013,-1.64710853313097,-8.04588472890904,-0.670589655823558
"05400",1996,2002,-5.30565465860196,1.48351857689581,-5.21454947186781,-7.8863795917648,-2.97412371981394,-9.50487516893794,-1.76343773290251
"05400",1997,2003,-4.74112774063563,1.23828645660936,-4.69643437247775,-6.81953759990454,-2.77613982697418,-8.29216496644291,-1.49423512139102
"05400",1998,2004,-3.39415465780847,1.16950000233194,-3.3855403360143,-5.31306423591924,-1.51982235688543,-6.80020008630996,-0.552429595530289
"05400",1999,2005,-1.93202224836102,1.14457882462446,-1.89783058933702,-3.86608969922641,-0.114310946429905,-5.4745662089243,0.831742826141119
"05400",2000,2006,-1.60828308821565,1.27443368107008,-1.65405673447336,-3.60209395738136,0.4306685036809,-5.02382688032629,2.0807980016846
"05400",2001,2007,-0.50754843841083,1.3099306716789,-0.52022524968271,-2.65927287416927,1.61215598580917,-3.93281001175447,3.41154817482664
"05400",2002,2008,-0.43071730427267,1.42912091792193,-0.41276253992405,-2.82154035170672,1.91151046588318,-4.39001293197644,3.2241389861931
"05400",2003,2009,0.496947978009163,1.28193957992567,0.47214832852186,-1.55244938877972,2.64680010950374,-2.83643798011826,4.23766000074953
"05400",2004,2010,0.0320550654331618,1.23704120466653,0.00905092805129071,-1.94321726008479,2.1736746340905,-2.92826286596611,3.47029043613679
"05400",2005,2011,-0.317172284896806,1.19496590065136,-0.332757819945584,-2.2964108957947,1.63289112355542,-3.47134333244763,2.77737285173057
"05400",2006,2012,-1.09377560502817,1.21834237115643,-1.07106509919577,-3.06621956007815,0.905154120833557,-4.38993953145099,2.13173120404334
"05400",2007,2013,-2.50876005225964,1.09497951625477,-2.54161264451732,-4.23058025011904,-0.705288987231066,-5.61807470257962,0.50585065344308
"05400",2008,2014,-1.99424278891586,1.15443730341417,-2.01539908730348,-3.84486763203908,-0.047993255180712,-5.07881752944668,1.05362145823236
"05420",1985,1991,4.10990747520544,3.17703703079187,4.08832038551712,-1.06843614397493,9.43830108419082,-3.60348933929612,13.7931188280324
"05420",1986,1992,4.37825738435647,2.79105346318253,4.21116460630445,-0.0363301210332017,9.02173108699911,-2.63245216772621,12.3769891507207
"05420",1987,1993,2.253681704461,2.78612918617747,2.25422873855098,-2.43424955326334,6.82413146867263,-5.41969750256565,9.84861123148968
"05420",1988,1994,3.82360054716243,3.06502867110571,3.80305623847134,-1.13057694921897,8.74060463244609,-5.45129855116918,12.4100819751569
"05420",1989,1995,2.34244830774264,2.75120848625377,2.30123089956816,-2.11031051059258,6.83591915065689,-4.92390832168591,9.62931374916932
"05420",1990,1996,1.77775727083006,2.49617948947844,1.84397540696121,-2.41897450342571,5.65191832500114,-5.41410841386159,7.929019836715
"05420",1991,1997,3.16619149875285,2.67840422860465,3.19824489547695,-1.40511692094767,7.43136744475685,-4.30941461215936,9.41683375911154
"05420",1992,1998,6.11980453449011,2.65195446707949,6.12297316807521,1.67544373963158,10.5915747377705,-0.63529604708863,13.047637441727
"05420",1993,1999,6.17938812432834,2.73363762434123,6.1801688900477,1.76736487160401,10.7342900530889,-0.821250067880172,13.2454434202453
"05420",1994,2000,1.25688623162072,2.6357382724952,1.16897425573986,-2.8435703225263,5.70042235555093,-5.06177099415175,8.62550998115413
"05420",1995,2001,-2.32004801397684,2.29102968588626,-2.30836841854332,-6.04950117750141,1.4397724024256,-8.0148670621513,4.21772390355666
"05420",1996,2002,-6.7456460372566,2.43559635394255,-6.80137019079769,-10.5892105991961,-2.72130904797037,-12.7410910965038,0.488265038804984
"05420",1997,2003,-7.62746308678656,2.21983814237838,-7.64931187989448,-11.2634863148459,-3.88504479863105,-13.403069524207,-1.41806774502366
"05420",1998,2004,-5.30078280765405,2.18162461990267,-5.2890457058032,-8.89837824635641,-1.68398510153937,-11.01482575137,0.329138107357547
"05420",1999,2005,-0.886840454815704,2.17941155087919,-0.893221409685863,-4.52206557719275,2.7779736505578,-6.12440938170529,5.17000743790709
"05420",2000,2006,4.82527613525733,2.83307005856886,4.63441660257796,0.527993899522334,9.89272445113029,-1.60486472820194,12.5368094596038
"05420",2001,2007,8.28007674789105,3.0577082665113,8.13046205077611,3.48654099685897,13.5793087638059,1.34316206220496,16.5243060696789
"05420",2002,2008,7.5283081330906,3.28042618518884,7.3565298194015,2.4462744251529,13.205631621013,-0.655605202000986,16.8018697429914
"05420",2003,2009,3.75199077482063,2.67970209446665,3.67250055680347,-0.446692423494769,8.28904663603551,-2.32856183629891,11.229601399995
"05420",2004,2010,1.44548954894684,2.48370914986776,1.42164547158107,-2.48463888806883,5.67093066076187,-4.79575719935171,8.3109243659787
"05420",2005,2011,-1.49227864210247,2.26241656235042,-1.52867031099509,-5.19574087989468,2.31230041559702,-7.06612853658525,4.26888565311566
"05420",2006,2012,-2.69020507195509,2.23607156158169,-2.71688858414768,-6.26883246499718,1.11853091490636,-8.27253946023843,3.57996958336586
"05420",2007,2013,-2.50476576998992,2.03077913982689,-2.60761287017391,-5.73870480856958,0.896440332893248,-7.5132486464015,2.93156188638186
"05420",2008,2014,-3.05270673375931,2.1291403149648,-3.04334667086955,-6.45617064622417,0.429443467925203,-8.17441358145445,2.99951626865157
"05460",1985,1991,3.70755728150821,1.73634644671804,3.68265288187631,0.789764573645649,6.57176432369506,-0.70888495022566,8.04672061778561
"05460",1986,1992,3.98121319803408,1.83911149126863,4.02927606893126,0.834264920308811,7.00051362856525,-1.05154965242805,8.49736027191336
"05460",1987,1993,1.10904241710322,1.57271610726159,1.08047910320791,-1.46991060588365,3.70636343811616,-3.14263316254238,5.24543683445964
"05460",1988,1994,-1.19455817062425,1.67196935365118,-1.16378746687757,-3.9011117917861,1.45707192178727,-5.90149773858117,2.93357312947665
"05460",1989,1995,-2.42616070301544,1.32502143247111,-2.40755003693686,-4.65395093473353,-0.340458139740667,-5.80219076425194,1.08584169696883
"05460",1990,1996,-6.80815119801689,1.2592229680134,-6.82010070563514,-8.8323996695184,-4.73934268101974,-10.0874124373753,-3.57379549741733
"05460",1991,1997,-8.17121445419334,1.30395847839246,-8.1416073827173,-10.3926860789895,-6.05005028196035,-11.4537167286401,-5.00967815197072
"05460",1992,1998,-6.15080096308798,1.26668155028854,-6.14356397579421,-8.25219391732971,-4.11606930125713,-9.47326087623465,-2.84652034916581
"05460",1993,1999,-2.84975446508572,1.24205115426582,-2.84867090935749,-4.87953884934882,-0.773064893747388,-6.04786761578532,0.308735075551537
"05460",1994,2000,-2.88690324421986,1.14336901213595,-2.83530284401545,-4.79783455176926,-1.0387437914058,-5.83136162367745,0.119738860713564
"05460",1995,2001,-4.42698438000815,1.15630923156115,-4.45939928960075,-6.26862013247969,-2.53937694193637,-7.36475991721061,-1.40464978010511
"05460",1996,2002,-5.59617121311425,1.15965903670285,-5.61357809723169,-7.42563618228061,-3.68402336046541,-8.47682147002689,-2.62621073086892
"05460",1997,2003,-6.03414368570578,1.17147961625357,-6.05603009042827,-7.82808847463351,-4.07948198596892,-8.98076049002031,-2.61908219466809
"05460",1998,2004,-5.0466489539548,1.19348348828136,-5.07614776428376,-6.95738953017779,-3.06422322693952,-7.97587719737135,-1.99711993716349
"05460",1999,2005,-3.89873559653427,1.20974075803876,-3.90703013817078,-5.81632763240445,-1.87795862878674,-6.80748609273929,-0.632994310455748
"05460",2000,2006,-0.840605612592075,1.25770734123634,-0.89862179155985,-2.86190587966952,1.28888985102549,-4.02053547073874,2.78516236683899
"05460",2001,2007,-0.205573249605671,1.18614604917525,-0.216239397622259,-2.1421165840026,1.76227037533799,-3.43460194022462,2.90889017033557
"05460",2002,2008,-2.12545625039171,1.23835538811062,-2.11242623011755,-4.07970530677883,-0.0915708433236515,-5.71339860165194,0.986582407159538
"05460",2003,2009,-4.18003875305195,1.212772451782,-4.20558784630515,-6.13533240673237,-2.17080143920942,-7.35064273274992,-0.995392192855941
"05460",2004,2010,-3.19357020729179,1.35459385458821,-3.1700726501816,-5.41680073087709,-1.06816892103695,-7.16546550252807,0.0761197852890467
"05460",2005,2011,-3.41548731401095,1.4210427628694,-3.41101882585458,-5.73675087762059,-1.11394000363862,-7.21236492214272,0.0852062184542345
"05460",2006,2012,-3.57702117923338,1.69089906731428,-3.67366539697674,-6.00023635378265,-1.07388186496009,-7.30884029529747,3.29614893665332
"05460",2007,2013,-3.88614017204279,1.53768914220654,-3.97950489654516,-6.08216252577786,-1.38636038877645,-7.25710457659075,1.94573603414334
"05460",2008,2014,-3.83051530405599,1.37142145514925,-3.86953217255737,-5.96417860409859,-1.49186285845626,-7.2083468178017,0.334010134923706
"05780",1985,1991,9.48797372172621,4.92348651558164,9.35889802614108,1.71582945638051,17.6149124806407,-2.32684293996213,23.769310295583
"05780",1986,1992,7.91983098616278,4.0841531013305,7.81205088608871,1.32410391629782,14.6930103565146,-2.24310687676546,18.9773021821682
"05780",1987,1993,4.46607148362083,3.41186005627897,4.42368443540651,-1.08492460136878,10.1299596263273,-3.98189715068602,13.4815117866328
"05780",1988,1994,-1.5077537908592,3.02470531565457,-1.49804442638991,-6.46683221271311,3.58153718070432,-9.72663078009324,6.31277053328549
"05780",1989,1995,-6.93115091272882,3.02722160967003,-6.8933950239858,-11.9490429921085,-2.10121637897686,-15.3840123168367,0.906556594304124
"05780",1990,1996,-10.4333023643144,3.25789487974921,-10.289664916614,-16.0055128381465,-5.4055017619903,-20.7173593253578,-2.6680293930129
"05780",1991,1997,-15.5032456662253,2.66841530045392,-15.5679652345892,-19.6889185635622,-11.0985492070118,-23.0189084823608,-8.37821677689158
"05780",1992,1998,-14.0784459720739,2.30174171404981,-14.1006629429013,-17.8369366317806,-10.2916428376933,-19.82867102919,-8.24588005951234
"05780",1993,1999,-8.80477152392573,2.33864251894775,-8.8748272279969,-12.4670802130959,-4.86164936716762,-14.7367790461283,-2.13960034047631
"05780",1994,2000,1.22146222676571,2.37823822117623,1.25086566929381,-2.63143529830588,5.1310910609228,-4.92828395164727,7.65175553833728
"05780",1995,2001,4.13249535729523,2.35483163234032,4.1440088579983,0.424769786720345,7.97499894448942,-2.08812379443084,10.2895553809998
"05780",1996,2002,3.5590029615884,2.3774436516128,3.55198032192363,-0.319283886353674,7.53812425642049,-2.25074668979106,9.90963451491096
"05780",1997,2003,1.27035158007273,2.47090860135952,1.21848219826484,-2.8351622852862,5.34232199357993,-5.01238976655321,7.5062761055242
