"route_uniq","pct_crop","pct_past","have_cent"
"C840S53R007",5.419,1.893,TRUE
"C840S53R008",23.503,4.072,TRUE
"C840S53R009",15.17,0.211,TRUE
"C840S53R010",49.98,1.362,TRUE
"C840S53R011",33.519,0.029,TRUE
"C840S53R012",49.929,0.007,TRUE
"C840S53R013",0,0.219,TRUE
"C840S53R014",8.196,13.441,TRUE
"C840S53R015",0.032,0.222,TRUE
"C840S53R016",6.703,3.504,TRUE
"C840S53R017",60.799,0.248,TRUE
"C840S53R018",36.795,0.19,TRUE
"C840S53R019",3.757,0.08,TRUE
"C840S53R020",7.704,0.937,TRUE
"C840S53R021",16.886,0.059,TRUE
"C840S53R022",12.685,0.006,TRUE
"C840S53R023",33.809,0.058,TRUE
"C840S53R024",6.635,0.627,TRUE
"C840S53R025",0,0.29,TRUE
"C840S53R026",0.22,0.578,TRUE
"C840S53R027",0.079,3.143,TRUE
"C840S53R028",4.703,9.115,TRUE
"C840S53R029",3.005,4.861,TRUE
"C840S53R030",13.111,3.033,TRUE
"C840S53R031",19.778,0.516,TRUE
"C840S53R032",1.244,0.007,TRUE
"C840S53R033",5.863,1.5,TRUE
"C840S53R034",7.986,0.031,TRUE
"C840S53R035",13.392,0.085,TRUE
"C840S53R036",0.406,0.351,TRUE
"C840S53R037",8.554,23.37,TRUE
"C840S53R038",3.831,12.639,TRUE
"C840S53R039",2.435,5.847,TRUE
"C840S53R040",8.899,3.59,TRUE
"C840S53R041",22.03,2.182,TRUE
"C840S53R042",25.876,1.861,TRUE
"C840S53R043",1.248,0.729,TRUE
"C840S53R044",3.933,0.129,TRUE
"C840S53R045",3.389,0.035,TRUE
"C840S53R046",0,0.171,TRUE
"C840S53R047",0.003,0.023,TRUE
"C840S53R063",0.002,0.067,TRUE
"C840S53R064",0.093,1.145,TRUE
"C840S53R074",18.036,25.11,TRUE
"C840S53R075",0.002,0.034,TRUE
"C840S53R076",0.049,0.233,TRUE
"C840S53R086",0.031,0.041,TRUE
"C840S53R087",0.005,1.116,TRUE
"C840S53R097",2.271,4.079,TRUE
"C840S53R101",0.01,0.128,TRUE
"C840S53R103",2.195,0.307,TRUE
"C840S53R105",30.654,0.187,TRUE
"C840S53R131",18.605,0.569,TRUE
"C840S53R137",8.265,22.601,TRUE
"C840S53R138",1.578,10.251,FALSE
"C840S53R176",0.013,0.148,TRUE
"C840S53R231",20.458,0.069,FALSE
"C840S53R800",0,1.032,TRUE
"C840S53R900",0,0.021,TRUE
"C840S53R901",4.085,13.258,TRUE
"C840S53R902",2.594,7.503,TRUE
"C840S53R903",1.428,1.081,TRUE
"C840S53R904",2.021,6.173,TRUE
"C840S53R905",1.138,4.207,TRUE
"C840S53R906",1.55,3.798,TRUE
"C840S53R907",0.114,0.271,TRUE
"C840S53R908",1.304,0.434,TRUE
"C840S53R955",1.172,4.323,TRUE
"C840S53R956",1.078,3.249,FALSE
"C840S54R001",65.924,5.674,TRUE
"C840S54R002",46.098,6.783,TRUE
"C840S54R003",54.291,4.194,TRUE
"C840S54R004",80.699,0.183,TRUE
"C840S54R005",67.49,2.238,TRUE
"C840S54R006",79.318,0.036,TRUE
"C840S54R007",66.201,0.172,TRUE
"C840S54R008",50.723,0.731,TRUE
"C840S54R009",40.589,0.039,TRUE
"C840S54R010",47.2,0.051,TRUE
"C840S54R011",44.221,0.172,TRUE
"C840S54R012",59.461,2.501,TRUE
"C840S54R013",68.463,0.308,TRUE
"C840S54R014",88.535,0.1,TRUE
"C840S54R015",72.38,0.346,TRUE
"C840S54R016",15.179,7.066,TRUE
"C840S54R017",65.97,0.228,TRUE
"C840S54R018",9.805,0.668,TRUE
"C840S54R019",12.161,0.682,TRUE
"C840S54R020",34.975,0.815,TRUE
"C840S54R021",45.159,0.461,TRUE
"C840S54R022",65.643,1.608,TRUE
"C840S54R023",37.153,0.971,TRUE
"C840S54R024",57.756,0.644,TRUE
"C840S54R025",15.329,1.571,TRUE
"C840S54R026",16.682,1.253,TRUE
"C840S54R027",1.738,0.125,TRUE
"C840S54R028",20.899,4.266,TRUE
"C840S54R029",0.125,0.008,TRUE
"C840S54R030",1.347,0.112,TRUE
"C840S54R031",0.113,0.22,TRUE
"C840S54R032",22.289,0.435,TRUE
"C840S54R033",38.251,1.493,TRUE
"C840S54R034",4.729,0.237,TRUE
"C840S54R035",15.566,0.305,TRUE
"C840S54R036",32.256,0.448,TRUE
"C840S54R037",1.841,0.211,TRUE
"C840S54R038",1.811,1.275,TRUE
"C840S54R039",6.579,0.591,TRUE
"C840S54R040",40.048,1.503,TRUE
"C840S54R041",0.152,0.055,TRUE
"C840S54R042",0.258,0.206,TRUE
"C840S54R043",54.44,1.199,TRUE
"C840S54R044",8.14,0.351,TRUE
"C840S54R103",53.416,4.833,TRUE
"C840S54R116",14.156,8.486,TRUE
"C840S54R119",13.148,1.006,TRUE
"C840S54R124",58.379,0.659,TRUE
"C840S54R130",2.11,0.225,TRUE
"C840S54R203",38.269,9.931,FALSE
"C840S54R219",11.433,0.85,FALSE
"C840S54R900",2.115,0.057,TRUE
"C840S54R901",11.295,0.537,TRUE
"C840S55R001",0,0,TRUE
"C840S55R002",0.102,0.774,TRUE
"C840S55R003",0,0.008,TRUE
"C840S55R004",0,0.663,TRUE
"C840S55R005",0,0.204,TRUE
"C840S55R006",0.003,1.31,TRUE
"C840S55R007",0.077,0.173,TRUE
"C840S55R008",0.149,0.243,TRUE
"C840S55R009",0.024,0.129,TRUE
"C840S55R010",0.001,0.48,TRUE
"C840S55R011",0.295,1.186,TRUE
"C840S55R012",0,0.476,TRUE
"C840S55R013",0.255,0.441,TRUE
"C840S55R014",0,0.002,TRUE
"C840S55R015",0.079,0.65,TRUE
"C840S55R016",0.007,0.225,TRUE
"C840S55R017",0.021,0.062,TRUE
"C840S55R018",0,3.008,TRUE
"C840S55R019",1.029,6.088,TRUE
"C840S55R020",0,0.05,TRUE
"C840S55R021",0.188,1.874,TRUE
"C840S55R022",0,0.054,TRUE
"C840S55R023",0.013,0.033,TRUE
"C840S55R024",0,1.697,TRUE
"C840S55R025",0,0.005,TRUE
"C840S55R027",0.065,1.291,TRUE
"C840S55R028",0,0.013,TRUE
"C840S55R029",0.013,0.005,TRUE
"C840S55R030",0,0,TRUE
"C840S55R031",0.288,0.143,TRUE
"C840S55R032",0,0.011,TRUE
"C840S55R033",0,0,TRUE
"C840S55R037",0,0.018,TRUE
"C840S55R043",0.01,3.378,TRUE
"C840S55R045",0.241,0.271,TRUE
"C840S55R101",0,0,TRUE
"C840S55R103",0.323,2.542,TRUE
"C840S55R108",0.297,0.282,TRUE
"C840S55R114",8.259,8.62,TRUE
"C840S55R119",1.231,7.327,FALSE
"C840S55R120",0.246,0.234,TRUE
"C840S55R121",0,1.661,TRUE
"C840S55R125",0,0.005,FALSE
"C840S55R130",0,0,TRUE
"C840S55R143",0,3.006,TRUE
"C840S55R208",0.573,0.3,FALSE
"C840S55R901",0,2.313,TRUE
"C840S55R902",0,0.039,TRUE
"C840S55R903",0,0,TRUE
"C840S55R904",0.122,0.85,TRUE
"C840S55R905",0.414,2.648,TRUE
"C840S55R906",0.289,0.082,TRUE
"C840S55R907",0.007,0.074,TRUE
"C840S55R908",0,0.375,TRUE
"C840S55R909",0.204,0.78,FALSE
"C840S58R001",0.48,5.314,TRUE
"C840S58R002",0.622,7.651,TRUE
"C840S58R003",0.604,3.506,TRUE
"C840S58R004",0.776,7.848,TRUE
"C840S58R005",1.103,4.095,TRUE
"C840S58R006",0.537,4.081,TRUE
"C840S58R007",1.402,4.642,TRUE
"C840S58R008",0.673,6.181,TRUE
"C840S58R009",1.344,5.085,TRUE
"C840S58R010",0.98,4.369,TRUE
"C840S58R011",1.141,1.731,TRUE
"C840S58R012",1.417,1.065,TRUE
"C840S58R013",1.288,4.353,TRUE
"C840S58R014",1.508,5.537,TRUE
"C840S58R015",0.911,4.807,TRUE
"C840S58R016",0.174,0.256,TRUE
"C840S58R017",0.251,0.044,TRUE
"C840S58R018",1.174,1.165,TRUE
"C840S58R019",0.442,0.087,TRUE
"C840S58R020",2.881,1.107,TRUE
"C840S58R021",2.842,1.22,TRUE
"C840S58R022",2.53,1.251,TRUE
"C840S58R023",2.24,0.827,TRUE
"C840S58R102",0.609,8.361,TRUE
"C840S58R116",0.175,0.154,TRUE
"C840S59R001",28.775,7.954,TRUE
"C840S59R002",36.258,10.597,TRUE
"C840S59R003",20.07,3.981,TRUE
"C840S59R004",23.245,6.532,TRUE
"C840S59R005",0.816,0.085,TRUE
"C840S59R006",10.695,2.527,TRUE
"C840S59R007",13.198,1.459,TRUE
"C840S59R008",8.799,4.486,TRUE
"C840S59R009",15.299,1.906,TRUE
"C840S59R010",16.26,15.707,TRUE
"C840S59R011",10.55,4.297,TRUE
"C840S59R012",16.359,7.861,TRUE
"C840S59R013",5.182,2.26,TRUE
"C840S59R014",20.253,12.177,TRUE
"C840S59R015",10.928,8.129,TRUE
"C840S59R016",8.326,10.131,TRUE
"C840S59R017",0.24,0.308,TRUE
"C840S59R018",0.428,0.391,TRUE
"C840S59R019",8.221,7.679,TRUE
"C840S59R020",28.478,9.479,TRUE
"C840S59R021",10.847,6.302,TRUE
"C840S59R022",0.986,1.776,TRUE
"C840S59R023",13.07,11.479,TRUE
"C840S59R024",4.805,4.812,TRUE
"C840S59R025",6.369,2.793,TRUE
"C840S59R026",11.686,4.777,TRUE
"C840S59R027",15.523,6.375,TRUE
"C840S59R028",1.986,0.049,TRUE
"C840S59R029",6.022,0.39,TRUE
"C840S59R030",3.134,0.592,TRUE
"C840S59R031",3.637,0.676,TRUE
"C840S59R032",2.216,0.072,TRUE
"C840S59R033",12.657,5.413,TRUE
"C840S59R104",24.583,6.677,TRUE
"C840S59R107",13.225,1.462,TRUE
"C840S59R109",15.59,2.128,TRUE
"C840S59R111",10.735,4.349,TRUE
"C840S59R114",20.443,12.025,TRUE
"C840S59R116",8.475,9.981,TRUE
"C840S59R131",3.618,0.669,TRUE
"C840S59R132",2.655,0.1,TRUE
"C840S59R204",20.698,7.349,FALSE
"C840S59R231",3.568,0.672,TRUE
"C840S59R232",2.053,0.079,FALSE
"C840S60R001",0.544,4.589,TRUE
"C840S60R002",0,0.002,TRUE
"C840S60R003",0.017,0.203,TRUE
"C840S60R004",0.093,1.224,TRUE
"C840S60R005",0.204,0,TRUE
"C840S60R006",0.032,0,TRUE
"C840S60R007",0.002,0,TRUE
"C840S60R008",0.005,0,TRUE
"C840S60R009",0.027,0,TRUE
"C840S60R010",0,0.085,TRUE
"C840S60R011",0.011,0,FALSE
"C840S60R012",9.15,0,TRUE
"C840S60R013",0,0,TRUE
"C840S60R014",0,0.045,TRUE
"C840S60R015",5.841,2.106,TRUE
"C840S60R016",0,0,TRUE
"C840S60R017",2.283,0,TRUE
"C840S60R018",10.288,0,TRUE
"C840S60R019",0,0,TRUE
"C840S60R020",0,0,TRUE
"C840S60R021",2.679,0.117,TRUE
"C840S60R022",0.019,0.032,TRUE
"C840S60R023",0.539,0,TRUE
"C840S60R024",0.16,0,TRUE
"C840S60R025",0.68,0.008,TRUE
"C840S60R026",0.328,0.26,TRUE
"C840S60R027",3.019,0.03,TRUE
"C840S60R028",0.011,0.04,TRUE
"C840S60R029",0.408,0,TRUE
"C840S60R030",1.576,0,TRUE
"C840S60R031",2.272,0.027,TRUE
"C840S60R051",0.005,1.945,TRUE
"C840S60R052",0.003,0.007,TRUE
"C840S60R053",0,0.145,TRUE
"C840S60R054",0.001,0.445,TRUE
"C840S60R055",0.895,0,TRUE
"C840S60R056",0.364,0,TRUE
"C840S60R057",0,0,TRUE
"C840S60R058",0,0,TRUE
"C840S60R059",0,0.116,TRUE
"C840S60R060",0.105,0.502,TRUE
"C840S60R061",0,0,TRUE
"C840S60R062",0.577,0,TRUE
"C840S60R063",0.002,0,TRUE
"C840S60R064",0.013,0,TRUE
"C840S60R065",0.175,0,TRUE
"C840S60R066",0,0,TRUE
"C840S60R067",0.106,0,TRUE
"C840S60R068",50.034,0,TRUE
"C840S60R069",0,0.001,TRUE
"C840S60R070",0.029,0.149,TRUE
"C840S60R071",2.713,0.1,TRUE
"C840S60R072",0.043,0.028,TRUE
"C840S60R073",1.584,0,TRUE
"C840S60R074",7.797,0,TRUE
"C840S60R075",0.033,0.028,TRUE
"C840S60R076",0.023,0.147,TRUE
"C840S60R077",16.059,0.326,TRUE
"C840S60R078",0,0,TRUE
"C840S60R079",0,0,TRUE
"C840S60R080",5.669,0,TRUE
"C840S60R081",0.404,0.016,TRUE
"C840S60R082",2.909,0.036,TRUE
"C840S60R101",0.51,4.693,TRUE
"C840S60R107",0.144,0,TRUE
"C840S60R111",0,0,TRUE
"C840S60R112",0.441,0,TRUE
"C840S60R114",0,0.003,TRUE
"C840S60R115",1.755,0.335,TRUE
"C840S60R116",0,0,TRUE
"C840S60R121",0,0.002,TRUE
"C840S60R126",0.61,0.09,TRUE
"C840S60R130",0.028,0,TRUE
"C840S60R153",0,0.188,TRUE
"C840S60R154",0.004,0.529,TRUE
"C840S60R155",1.705,0.032,TRUE
"C840S60R158",0,0,FALSE
"C840S60R163",0.002,0,TRUE
"C840S60R164",0,0.024,TRUE
"C840S60R166",0,0,TRUE
"C840S60R201",0.492,3.492,TRUE
"C840S60R221",0,0.002,TRUE
"C840S60R263",0.002,0,TRUE
"C840S60R900",0.182,0.071,TRUE
"C840S61R001",5.38,3.017,TRUE
"C840S61R002",2.755,2.275,TRUE
"C840S61R003",0.122,0.467,TRUE
"C840S61R004",0.126,0.108,TRUE
"C840S61R005",0.11,0.362,TRUE
"C840S61R006",0.059,2.902,TRUE
"C840S61R007",0.177,2.592,TRUE
"C840S61R008",3.116,23.826,TRUE
"C840S61R009",3.483,10.999,TRUE
"C840S61R010",16.32,9.204,TRUE
"C840S61R011",12.394,9.756,TRUE
"C840S61R012",5.682,11.506,TRUE
"C840S61R013",13.089,8.113,TRUE
"C840S61R014",3.345,2.073,TRUE
"C840S61R015",9.696,12.275,TRUE
"C840S61R016",4.132,21.701,TRUE
"C840S61R017",1.485,9.036,TRUE
"C840S61R018",4.119,9.77,TRUE
"C840S61R019",5.612,20.046,TRUE
"C840S61R020",6.988,8.157,TRUE
"C840S61R021",0.831,5.439,TRUE
"C840S61R022",1.59,8.976,TRUE
"C840S61R023",5.392,20.809,TRUE
"C840S61R024",3.882,18.493,TRUE
"C840S61R025",6.039,18.943,TRUE
"C840S61R026",10.559,26.406,TRUE
"C840S61R027",4.183,12.997,TRUE
"C840S61R028",0.633,3.151,TRUE
"C840S61R029",5.33,19.949,TRUE
"C840S61R030",4.999,23.324,TRUE
"C840S61R031",4.107,21.67,TRUE
"C840S61R032",7.414,19.56,TRUE
"C840S61R033",3.102,14.715,TRUE
"C840S61R034",5.611,22.946,TRUE
"C840S61R035",19.178,20.823,TRUE
"C840S61R036",3.422,21.974,TRUE
"C840S61R037",27.674,29.334,TRUE
"C840S61R038",7.011,20.436,TRUE
"C840S61R039",4.389,26.114,TRUE
"C840S61R040",36.607,25.717,TRUE
"C840S61R041",12.61,24.788,TRUE
"C840S61R042",37.228,25.01,TRUE
"C840S61R043",15.499,23.309,TRUE
"C840S61R044",3.196,25.158,TRUE
"C840S61R045",9.908,20.063,TRUE
"C840S61R046",10.146,17.824,TRUE
"C840S61R047",30.225,29.984,TRUE
"C840S61R048",31.596,30.521,TRUE
"C840S61R049",11.99,22.15,TRUE
"C840S61R050",13.005,29.353,TRUE
"C840S61R051",17.18,31.04,TRUE
"C840S61R052",24.171,25.275,TRUE
"C840S61R053",8.753,15.898,TRUE
"C840S61R054",18.148,21.5,TRUE
"C840S61R055",24.93,30.912,TRUE
"C840S61R056",9.05,10.094,TRUE
"C840S61R057",16.531,20.593,TRUE
"C840S61R058",27.474,28.988,TRUE
"C840S61R059",11.213,12.955,TRUE
"C840S61R060",10.29,23.408,TRUE
"C840S61R061",16.318,14.782,TRUE
"C840S61R062",7.715,16.078,TRUE
"C840S61R063",17.983,16.669,TRUE
"C840S61R064",25.583,23.963,TRUE
"C840S61R065",32.098,24.747,TRUE
"C840S61R066",32.931,26.987,TRUE
"C840S61R067",31.962,25.965,TRUE
"C840S61R068",8.564,27.715,TRUE
"C840S61R069",17.499,22.707,TRUE
"C840S61R070",8.995,16.706,TRUE
"C840S61R071",14.84,21.605,TRUE
"C840S61R072",4.149,15.069,TRUE
"C840S61R073",0.886,2.455,TRUE
"C840S61R074",6.523,17.792,TRUE
"C840S61R075",3.455,6.735,TRUE
"C840S61R076",7.124,13.589,TRUE
"C840S61R077",6.338,11.961,TRUE
"C840S61R078",3.359,10.343,TRUE
"C840S61R079",6.895,15.917,TRUE
"C840S61R080",16.864,20.668,TRUE
"C840S61R081",0.036,0.02,TRUE
"C840S61R082",0.028,0.009,TRUE
"C840S61R083",0.017,0.019,TRUE
"C840S61R084",0.033,0.01,TRUE
"C840S61R085",0.011,0.013,TRUE
"C840S61R086",0.012,0.013,TRUE
"C840S61R087",0.011,0.008,TRUE
"C840S61R088",0.137,0.071,TRUE
"C840S61R089",10.071,26.042,TRUE
"C840S61R090",7.047,25.29,TRUE
"C840S61R091",11.823,20.387,TRUE
"C840S61R092",1.286,2.456,TRUE
"C840S61R093",0.383,0.141,TRUE
"C840S61R094",0.955,8.421,TRUE
"C840S61R095",11.149,19.043,TRUE
"C840S61R096",8.495,24.165,TRUE
"C840S61R097",0.235,1.693,TRUE
"C840S61R098",0.02,0.072,TRUE
"C840S61R099",2.42,4.696,TRUE
"C840S61R100",0.1,0.522,TRUE
"C840S61R101",0.001,0.001,TRUE
"C840S61R102",2.637,7.866,TRUE
"C840S61R103",3.693,10.732,TRUE
"C840S61R104",0.031,0.072,TRUE
"C840S61R105",7.52,21.901,TRUE
"C840S61R106",0.445,0.205,TRUE
"C840S61R107",1.747,2.364,TRUE
"C840S61R108",3.937,9.866,TRUE
"C840S61R109",9.615,13.516,TRUE
"C840S61R110",13.427,27.497,TRUE
"C840S61R111",4.269,7.246,TRUE
"C840S61R112",3.717,7.105,TRUE
"C840S61R113",3.051,23.305,TRUE
"C840S61R114",0.192,2.176,TRUE
"C840S61R120",7.114,8.228,TRUE
"C840S61R121",1.386,6.809,TRUE
"C840S61R123",5.904,17.544,TRUE
"C840S61R127",2.786,9.283,FALSE
"C840S61R136",4.354,22.654,FALSE
"C840S61R146",10.092,17.881,TRUE
"C840S61R154",18.819,22.168,TRUE
"C840S61R169",17.999,23.087,FALSE
"C840S61R182",0.028,0.008,TRUE
"C840S61R199",1.263,3.609,TRUE
"C840S61R206",0.799,0.326,TRUE
"C840S61R207",0.113,3.623,TRUE
"C840S61R210",16.037,7.566,FALSE
"C840S61R212",5.762,11.512,TRUE
"C840S61R301",0.019,0.02,TRUE
"C840S63R001",5.583,0.128,TRUE
"C840S63R002",23.662,0.115,TRUE
"C840S63R003",2.763,0.332,TRUE
"C840S63R004",12.484,0.037,TRUE
"C840S63R005",16.285,0.016,TRUE
"C840S63R006",43.752,1.879,TRUE
"C840S63R007",2.772,0,TRUE
"C840S63R008",15.859,0.109,TRUE
"C840S63R009",27.686,1.09,TRUE
"C840S63R010",33.335,1.022,TRUE
"C840S63R011",40.359,0.677,TRUE
"C840S63R012",12.067,17.93,TRUE
"C840S63R013",38.549,6.448,TRUE
"C840S63R014",0.492,35.051,TRUE
"C840S63R015",0.448,30.357,TRUE
"C840S63R016",0.285,25.976,TRUE
"C840S63R017",1.694,30.027,TRUE
"C840S63R018",0.362,32.383,TRUE
"C840S63R019",0.114,6.558,TRUE
"C840S63R020",0.385,4.7,TRUE
"C840S63R021",0.261,17.288,TRUE
"C840S63R022",0.028,0.931,TRUE
"C840S63R023",15.915,3.2,TRUE
"C840S63R024",3.684,8.541,TRUE
"C840S63R025",1.687,17.95,TRUE
"C840S63R026",0.384,18.816,TRUE
"C840S63R027",0.711,35.289,TRUE
"C840S63R028",0.286,21.688,TRUE
"C840S63R029",9.505,0.085,TRUE
"C840S63R030",0.03,4.282,TRUE
"C840S63R031",0.031,5.863,TRUE
"C840S63R101",5.869,0.11,TRUE
"C840S63R106",43.337,1.934,TRUE
"C840S63R107",2.938,0,TRUE
"C840S63R108",14.434,0.094,TRUE
"C840S63R109",27.752,0.421,TRUE
"C840S63R116",0.302,30.985,TRUE
"C840S63R118",0.464,39.141,TRUE
"C840S63R119",0.155,14.731,TRUE
"C840S63R121",0.136,11.098,TRUE
"C840S63R123",17.783,3.937,FALSE
"C840S63R126",0.375,18.94,TRUE
"C840S63R129",17.959,1.731,FALSE
"C840S63R202",12.197,0.027,TRUE
"C840S63R203",19.672,0.057,TRUE
"C840S63R204",9.355,0.03,TRUE
"C840S63R205",15.996,0.038,TRUE
"C840S63R206",32.521,0.196,TRUE
"C840S63R207",16.552,2.043,TRUE
"C840S63R208",30.224,0.002,TRUE
"C840S63R210",39.365,2.881,TRUE
"C840S63R211",23.514,0.099,TRUE
"C840S63R212",16.402,7.778,TRUE
"C840S63R213",45.318,0.628,TRUE
"C840S63R214",4.893,2.454,TRUE
"C840S63R215",0.759,12.521,TRUE
"C840S63R216",0.726,27.394,TRUE
"C840S63R217",0.558,33.634,TRUE
"C840S63R218",0.416,34.997,TRUE
"C840S63R219",0.462,34.62,TRUE
"C840S63R220",0.231,17.978,TRUE
"C840S63R221",1.357,12.176,TRUE
"C840S63R222",0.007,1.752,TRUE
"C840S63R223",21.623,4.714,TRUE
"C840S63R224",31.119,4.02,TRUE
"C840S63R225",0.947,22.701,TRUE
"C840S63R226",0.994,28.933,TRUE
"C840S63R227",0.657,33.944,TRUE
"C840S63R228",0.118,14.219,TRUE
"C840S63R229",10.856,0.276,TRUE
"C840S63R230",33.501,8.403,TRUE
"C840S63R231",26.687,5.607,TRUE
"C840S63R232",0.992,18.238,TRUE
"C840S63R233",0.362,18.592,TRUE
"C840S63R234",0.154,19.708,TRUE
"C840S63R301",0.11,28.688,TRUE
"C840S63R302",0.579,30.944,TRUE
"C840S63R303",1.245,24.965,TRUE
"C840S63R304",1.375,15.146,TRUE
"C840S63R305",21.18,5.071,TRUE
"C840S63R306",30.834,6.581,TRUE
"C840S63R307",0.212,5.451,TRUE
"C840S63R308",0.293,3.78,TRUE
"C840S63R309",0.346,30.965,TRUE
"C840S63R310",0.617,34.608,TRUE
"C840S63R311",22.885,0.1,TRUE
"C840S63R312",44.569,0.761,TRUE
"C840S63R313",31.163,0.337,TRUE
"C840S63R314",4.809,2.417,TRUE
"C840S63R315",38.562,1.538,TRUE
"C840S63R316",28.396,1.092,TRUE
"C840S63R317",11.875,0.122,TRUE
"C840S63R318",0.701,23.556,TRUE
"C840S63R319",13.786,0.077,TRUE
"C840S63R329",18.378,2.096,TRUE
"C840S63R419",14.411,0.087,TRUE
"C840S63R900",5.976,1.973,TRUE
"C840S63R902",9.646,0.141,TRUE
"C840S63R903",8.847,0.071,TRUE
"C840S63R904",0.24,9.953,TRUE
"C840S63R905",20.646,4.854,TRUE
"C840S63R906",0.192,6.095,TRUE
"C840S63R907",0.679,7.464,TRUE
"C840S63R908",0.124,4.148,TRUE
"C840S63R909",0.071,6.338,TRUE
"C840S63R910",0.054,2.682,TRUE
"C840S63R911",0.045,3.322,TRUE
"C840S63R912",0.089,1.893,TRUE
"C840S63R913",28.398,0.019,TRUE
"C840S63R914",5.519,0.092,TRUE
"C840S63R915",13.263,0.068,TRUE
"C840S63R916",19.437,3.789,TRUE
"C840S63R917",0.089,2.778,TRUE
"C840S64R001",70.388,10.551,TRUE
"C840S64R002",76.528,4.296,TRUE
"C840S64R003",58.934,23.416,TRUE
"C840S64R004",58.543,22.63,TRUE
"C840S64R005",20.232,12.526,TRUE
"C840S64R006",26.541,12.79,TRUE
"C840S64R007",86.64,1.451,TRUE
"C840S64R008",75.323,6.863,TRUE
"C840S64R009",58.578,14.899,TRUE
"C840S64R010",66.754,13.944,TRUE
"C840S64R011",15.042,13.639,TRUE
"C840S64R012",43.097,18.462,TRUE
"C840S64R013",89.037,1.411,TRUE
"C840S64R014",90.096,1.445,TRUE
"C840S64R015",51.014,16.859,TRUE
"C840S64R016",79.713,3.146,TRUE
"C840S64R017",69.721,2.125,TRUE
"C840S64R018",75.533,2.204,TRUE
"C840S64R019",40.628,7.644,TRUE
"C840S64R020",12.952,1.557,TRUE
"C840S64R021",44.104,6.477,TRUE
"C840S64R022",24.911,6.368,TRUE
"C840S64R023",69.132,0.625,TRUE
"C840S64R024",74.556,4.673,TRUE
"C840S64R025",29.573,0.517,TRUE
"C840S64R026",38.931,0.979,TRUE
"C840S64R027",89.199,0.477,TRUE
"C840S64R028",20.819,24.027,TRUE
"C840S64R029",31.234,14.384,TRUE
"C840S64R030",51.168,9.838,TRUE
"C840S64R031",21.948,10.832,TRUE
"C840S64R032",22.994,8.077,TRUE
"C840S64R033",20.367,2.364,TRUE
"C840S64R034",23.061,15.181,TRUE
"C840S64R035",41.038,5.502,TRUE
"C840S64R036",42.205,18.671,TRUE
"C840S64R037",38.514,8.195,TRUE
"C840S64R038",71.725,2.629,TRUE
"C840S64R039",41.224,2.254,TRUE
"C840S64R040",74.832,0.564,TRUE
"C840S64R041",65.608,1.715,TRUE
"C840S64R042",49.32,10.641,TRUE
"C840S64R043",39.912,5.909,TRUE
"C840S64R044",22.181,13.466,TRUE
"C840S64R103",56.87,25.629,TRUE
"C840S64R113",91.095,0.914,FALSE
"C840S64R115",51.015,17,TRUE
"C840S64R120",13.068,1.557,TRUE
"C840S64R127",87.02,0.745,FALSE
"C840S64R129",31.715,14.238,TRUE
"C840S66R001",83.346,0.987,TRUE
"C840S66R002",86.166,0.667,TRUE
"C840S66R003",66.01,14.716,TRUE
"C840S66R005",78.049,2.57,TRUE
"C840S66R006",76.193,1.127,TRUE
"C840S66R007",64.374,0.816,TRUE
"C840S66R008",80.682,0.821,TRUE
"C840S66R011",55.208,10.98,TRUE
"C840S66R012",66.481,1.487,TRUE
"C840S66R013",69.939,1.116,TRUE
"C840S66R015",18.871,17.923,TRUE
"C840S66R016",12.097,9.715,TRUE
"C840S66R017",15.178,8.048,TRUE
"C840S66R018",2.934,4.519,TRUE
"C840S66R021",22.841,9.132,TRUE
"C840S66R022",16.924,12.624,TRUE
"C840S66R024",76.417,4.863,TRUE
"C840S66R025",73.491,1.878,TRUE
"C840S66R026",73.552,5.537,TRUE
"C840S66R027",78.164,6.302,TRUE
"C840S66R031",65.457,9.417,TRUE
"C840S66R032",78.35,4.941,TRUE
"C840S66R033",79.63,2.259,TRUE
"C840S66R034",66.558,7.275,TRUE
"C840S66R035",69.943,7.287,TRUE
"C840S66R039",34.105,16.691,TRUE
"C840S66R040",39.699,18.57,TRUE
"C840S66R041",40.697,10.863,TRUE
"C840S66R042",65.756,6,TRUE
"C840S66R043",12.569,22.625,TRUE
"C840S66R046",9.187,14.498,TRUE
"C840S66R047",46.848,18.212,TRUE
"C840S66R048",11.584,14.087,TRUE
"C840S66R049",12.003,17.363,TRUE
"C840S66R050",12.404,12.403,TRUE
"C840S66R051",16.895,18.431,TRUE
"C840S66R056",6.364,11.123,TRUE
"C840S66R057",22.729,19.214,TRUE
"C840S66R058",44.798,20.158,TRUE
"C840S66R059",7.599,7.175,TRUE
"C840S66R060",50.84,19.266,TRUE
"C840S66R061",38.574,16.646,TRUE
"C840S66R064",63.849,8.464,TRUE
"C840S66R065",61.528,9.627,TRUE
"C840S66R066",71.521,7.464,TRUE
"C840S66R067",88.512,2.722,TRUE
"C840S66R068",48.385,10.756,TRUE
"C840S66R072",5.094,9.123,TRUE
"C840S66R073",1.789,18.986,TRUE
"C840S66R074",17.633,12.532,TRUE
"C840S66R075",27.205,20.28,TRUE
"C840S66R076",2.813,12.957,TRUE
"C840S66R080",1.985,7.182,TRUE
