"route_uniq","quad_poly_id"
"C840S67R004",325
"C840S67R005",324
"C840S67R006",324
"C840S67R007",324
"C840S67R008",323
"C840S67R009",323
"C840S67R010",297
"C840S67R011",300
"C840S67R012",300
"C840S67R013",300
"C840S67R014",299
"C840S67R015",300
"C840S67R016",299
"C840S67R017",299
"C840S67R018",298
"C840S67R019",298
"C840S67R020",297
"C840S67R021",297
"C840S67R022",274
"C840S67R023",274
"C840S67R024",274
"C840S67R025",274
"C840S67R026",274
"C840S67R027",273
"C840S67R028",273
"C840S67R029",272
"C840S67R030",272
"C840S67R031",272
"C840S67R032",271
"C840S67R033",271
"C840S67R034",270
"C840S67R035",271
"C840S67R050",326
"C840S67R051",325
"C840S67R052",325
"C840S67R053",325
"C840S67R054",324
"C840S67R055",298
"C840S67R056",297
"C840S67R057",301
"C840S67R058",300
"C840S67R059",300
"C840S67R060",299
"C840S67R061",298
"C840S67R062",298
"C840S67R063",274
"C840S67R064",274
"C840S67R065",273
"C840S67R066",273
"C840S67R067",272
"C840S67R068",272
"C840S67R069",271
"C840S67R070",271
"C840S67R071",270
"C840S67R103",325
"C840S67R106",324
"C840S67R125",274
"C840S67R129",272
"C840S67R161",298
"C840S67R900",301
"C840S67R901",298
"C840S67R902",298
"C840S67R903",298
"C840S67R904",298
"C840S67R905",325
"C840S67R906",325
"C840S67R907",298
"C840S67R908",298
"C840S69R001",13
"C840S69R002",32
"C840S69R003",32
"C840S69R004",33
"C840S69R005",34
"C840S69R006",34
"C840S69R007",35
"C840S69R008",35
"C840S69R009",31
"C840S69R010",32
"C840S69R011",57
"C840S69R012",58
"C840S69R013",58
"C840S69R014",59
"C840S69R015",59
"C840S69R017",56
"C840S69R018",56
"C840S69R019",57
"C840S69R020",57
"C840S69R021",58
"C840S69R022",58
"C840S69R023",59
"C840S69R024",87
"C840S69R025",55
"C840S69R026",56
"C840S69R027",84
"C840S69R028",85
"C840S69R029",85
"C840S69R030",86
"C840S69R031",86
"C840S69R032",87
"C840S69R033",32
"C840S69R034",32
"C840S69R035",35
"C840S69R036",58
"C840S69R038",59
"C840S69R039",85
"C840S69R040",32
"C840S69R041",32
"C840S69R042",13
"C840S69R043",33
"C840S69R044",33
"C840S69R045",33
"C840S69R046",34
"C840S69R047",32
"C840S69R048",59
"C840S69R049",34
"C840S69R050",56
"C840S69R051",57
"C840S69R052",57
"C840S69R053",58
"C840S69R054",58
"C840S69R055",87
"C840S69R056",87
"C840S69R057",83
"C840S69R058",84
"C840S69R059",84
"C840S69R060",85
"C840S69R061",86
"C840S69R062",86
"C840S69R063",117
"C840S69R064",87
"C840S69R105",34
"C840S69R112",58
"C840S69R117",56
"C840S69R120",57
"C840S69R127",84
"C840S69R130",86
"C840S69R136",58
"C840S69R139",85
"C840S69R142",13
"C840S69R147",32
"C840S69R155",87
"C840S69R159",84
"C840S69R160",85
"C840S69R164",87
"C840S69R201",12
"C840S69R202",32
"C840S69R203",33
"C840S69R204",33
"C840S69R205",33
"C840S69R206",34
"C840S69R207",35
"C840S69R208",60
"C840S69R209",31
"C840S69R210",32
"C840S69R211",33
"C840S69R212",58
"C840S69R213",58
"C840S69R214",59
"C840S69R215",60
"C840S69R217",56
"C840S69R218",56
"C840S69R219",57
"C840S69R220",57
"C840S69R221",58
"C840S69R222",86
"C840S69R223",59
"C840S69R224",59
"C840S69R225",56
"C840S69R226",84
"C840S69R227",84
"C840S69R228",85
"C840S69R229",85
"C840S69R230",86
"C840S69R231",86
"C840S69R232",87
"C840S69R233",31
"C840S69R234",34
"C840S69R235",35
"C840S69R236",31
"C840S69R237",32
"C840S69R238",32
"C840S69R239",33
"C840S69R240",33
"C840S69R241",34
"C840S69R242",59
"C840S69R243",56
"C840S69R244",56
"C840S69R245",57
"C840S69R246",58
"C840S69R247",58
"C840S69R248",59
"C840S69R249",87
"C840S69R250",84
"C840S69R251",56
"C840S69R252",57
"C840S69R253",86
"C840S69R254",86
"C840S69R255",116
"C840S69R256",87
"C840S69R309",31
"C840S69R334",34
"C840S69R336",31
"C840S69R339",33
"C840S69R409",31
"C840S69R436",31
"C840S69R900",32
"C840S69R901",32
"C840S69R902",31
"C840S69R903",32
"C840S69R904",13
"C840S69R905",35
"C840S69R906",32
"C840S72R001",168
"C840S72R002",168
"C840S72R003",168
"C840S72R004",168
"C840S72R005",137
"C840S72R006",169
"C840S72R007",138
"C840S72R008",137
"C840S72R009",169
"C840S72R010",138
"C840S72R011",169
"C840S72R012",169
"C840S72R013",170
"C840S72R014",138
"C840S72R015",138
"C840S72R016",169
"C840S72R017",169
"C840S72R018",138
"C840S72R019",138
"C840S72R020",138
"C840S72R021",170
"C840S72R022",139
"C840S72R023",139
"C840S72R024",139
"C840S72R025",170
"C840S72R026",139
"C840S72R027",170
"C840S72R028",139
"C840S72R029",139
"C840S72R030",139
"C840S72R031",140
"C840S72R032",139
"C840S72R033",140
"C840S72R034",139
"C840S72R035",139
"C840S72R036",170
"C840S72R037",140
"C840S72R038",140
"C840S72R039",140
"C840S72R040",140
"C840S72R041",140
"C840S72R042",140
"C840S72R043",140
"C840S72R044",140
"C840S72R045",168
"C840S72R046",168
"C840S72R047",197
"C840S72R048",197
"C840S72R049",169
"C840S72R050",169
"C840S72R051",169
"C840S72R052",169
"C840S72R053",169
"C840S72R054",169
"C840S72R055",198
"C840S72R056",169
"C840S72R057",169
"C840S72R058",169
"C840S72R059",170
"C840S72R060",170
"C840S72R061",170
"C840S72R062",170
"C840S72R063",170
"C840S72R064",170
"C840S72R065",170
"C840S72R066",170
"C840S72R067",170
"C840S72R068",170
"C840S72R069",170
"C840S72R070",170
"C840S72R071",170
"C840S72R072",170
"C840S72R073",170
"C840S72R074",171
"C840S72R075",171
"C840S72R076",170
"C840S72R077",171
"C840S72R078",171
"C840S72R079",170
"C840S72R080",171
"C840S72R081",171
"C840S72R082",171
"C840S72R083",171
"C840S72R084",171
"C840S72R085",171
"C840S72R086",171
"C840S72R087",171
"C840S72R088",198
"C840S72R089",198
"C840S72R090",198
"C840S72R091",198
"C840S72R092",199
"C840S72R093",170
"C840S72R094",199
"C840S72R095",200
"C840S72R096",170
"C840S72R097",171
"C840S72R098",171
"C840S72R101",169
"C840S72R107",138
"C840S72R126",139
"C840S72R127",170
"C840S72R132",139
"C840S72R137",140
"C840S72R140",140
"C840S72R145",168
"C840S72R151",169
"C840S72R155",198
"C840S72R165",170
"C840S72R166",170
"C840S72R173",170
"C840S72R174",171
"C840S72R175",171
"C840S72R177",171
"C840S72R178",171
"C840S72R180",171
"C840S72R181",171
"C840S72R182",171
"C840S72R187",171
"C840S72R189",198
"C840S72R192",199
"C840S72R193",170
"C840S72R194",199
"C840S72R195",200
"C840S72R196",170
"C840S72R198",171
"C840S72R275",171
"C840S72R901",139
"C840S72R902",171
"C840S72R903",171
"C840S72R904",170
"C840S72R905",170
"C840S72R906",170
"C840S72R907",140
"C840S72R908",168
"C840S72R909",139
"C840S72R910",170
"C840S72R911",170
"C840S77R001",142
"C840S77R002",142
"C840S77R003",142
"C840S77R004",111
"C840S77R102",111
"C840S77R202",111
"C840S77R800",142
"C840S80R001",334
"C840S80R002",335
"C840S80R003",356
"C840S80R004",310
"C840S80R005",334
"C840S80R006",310
"C840S80R007",309
"C840S80R008",334
"C840S80R009",334
"C840S80R010",310
"C840S80R011",309
"C840S80R012",309
"C840S80R013",334
"C840S80R014",309
"C840S80R015",309
"C840S80R016",308
"C840S80R017",308
"C840S80R018",307
"C840S80R019",308
"C840S80R020",308
"C840S80R021",333
"C840S80R022",310
"C840S80R023",333
"C840S80R024",308
"C840S80R025",308
"C840S80R026",308
"C840S80R027",310
"C840S80R028",310
"C840S80R029",309
"C840S80R030",309
"C840S80R031",307
"C840S80R050",308
"C840S80R051",308
"C840S80R052",308
"C840S80R053",309
"C840S80R054",309
"C840S80R055",334
"C840S80R056",309
"C840S80R057",310
"C840S80R058",334
"C840S80R059",334
"C840S80R101",334
"C840S80R112",309
"C840S80R114",309
"C840S80R116",308
"C840S80R117",308
"C840S80R119",308
"C840S80R120",308
"C840S80R122",310
"C840S80R220",307
"C840S80R900",309
"C840S80R901",334
"C840S81R001",128
"C840S81R002",128
"C840S81R003",128
"C840S81R004",127
"C840S81R005",127
"C840S81R006",127
"C840S81R007",127
"C840S81R008",126
"C840S81R009",125
"C840S81R010",98
"C840S81R011",98
"C840S81R012",128
"C840S81R013",97
"C840S81R014",97
"C840S81R015",97
"C840S81R016",97
"C840S81R017",70
"C840S81R018",70
"C840S81R019",70
"C840S81R020",69
"C840S81R021",98
"C840S81R022",97
"C840S81R023",69
"C840S81R024",96
"C840S81R025",68
"C840S81R026",95
"C840S81R027",95
"C840S81R028",95
"C840S81R029",125
"C840S81R030",96
"C840S81R031",67
"C840S81R032",125
"C840S81R033",96
"C840S81R034",97
"C840S81R035",95
"C840S81R036",67
"C840S81R037",67
"C840S81R038",96
"C840S81R039",68
"C840S81R040",95
"C840S81R041",96
"C840S81R042",125
"C840S81R043",95
"C840S81R044",126
"C840S81R045",126
"C840S81R046",125
"C840S81R047",95
"C840S81R048",94
"C840S81R049",95
"C840S81R050",94
"C840S81R114",97
"C840S81R121",98
"C840S81R127",95
"C840S81R702",125
"C840S81R703",124
"C840S81R704",95
"C840S81R705",125
"C840S81R706",125
"C840S81R900",125
"C840S81R901",124
"C840S81R907",125
"C840S81R908",125
"C840S81R909",95
"C840S81R910",125
"C840S81R911",125
"C840S82R001",278
"C840S82R002",278
"C840S82R003",304
"C840S82R004",304
"C840S82R005",304
"C840S82R006",304
"C840S82R007",278
"C840S82R008",278
"C840S82R009",304
"C840S82R010",304
"C840S82R011",278
"C840S82R012",278
"C840S82R013",279
"C840S82R014",279
"C840S82R015",305
"C840S82R016",279
"C840S82R017",305
"C840S82R018",305
"C840S82R019",279
"C840S82R020",279
"C840S82R021",305
"C840S82R022",279
"C840S82R023",280
"C840S82R024",306
"C840S82R025",280
"C840S82R026",280
"C840S82R027",306
"C840S82R028",306
"C840S82R029",306
"C840S82R030",306
"C840S82R031",281
"C840S82R032",281
"C840S82R033",281
"C840S82R034",281
"C840S82R035",307
"C840S82R036",306
"C840S82R037",281
"C840S82R038",281
"C840S82R039",281
"C840S82R040",281
"C840S82R041",281
"C840S82R042",282
"C840S82R114",279
"C840S82R128",306
"C840S82R130",306
"C840S82R135",307
"C840S82R138",281
"C840S82R139",281
"C840S82R202",278
"C840S82R900",306
"C840S82R901",307
"C840S82R902",307
"C840S82R903",281
"C840S82R904",281
"C840S82R905",305
"C840S82R906",279
"C840S83R001",402
"C840S83R002",397
"C840S83R003",397
"C840S83R004",396
"C840S83R005",397
"C840S83R006",398
"C840S83R007",397
"C840S83R008",397
"C840S83R009",390
"C840S83R010",397
"C840S83R011",392
"C840S83R012",391
"C840S83R013",391
"C840S83R014",391
"C840S83R015",390
"C840S83R016",390
"C840S83R017",390
"C840S83R018",389
"C840S83R019",389
"C840S83R020",380
"C840S83R021",380
"C840S83R022",392
"C840S83R023",379
"C840S83R024",391
"C840S83R025",378
"C840S83R026",378
"C840S83R027",378
"C840S83R028",377
"C840S83R029",377
"C840S83R030",377
"C840S83R031",376
"C840S83R032",364
"C840S83R033",363
"C840S83R034",379
"C840S83R035",363
"C840S83R036",362
"C840S83R037",379
"C840S83R038",362
"C840S83R039",362
"C840S83R040",377
"C840S83R041",361
"C840S83R042",377
"C840S83R043",360
"C840S83R044",363
"C840S83R045",364
"C840S83R046",363
"C840S83R047",363
"C840S83R048",362
"C840S83R049",362
"C840S83R050",362
"C840S83R051",361
"C840S83R052",361
"C840S83R053",361
"C840S83R054",360
"C840S83R055",361
"C840S83R056",347
"C840S83R057",348
"C840S83R058",347
"C840S83R059",347
"C840S83R060",347
"C840S83R061",346
"C840S83R062",346
"C840S83R063",346
"C840S83R064",345
"C840S83R065",345
"C840S83R066",345
"C840S83R067",345
"C840S83R068",325
"C840S83R069",326
"C840S83R070",347
"C840S83R071",347
"C840S83R072",324
"C840S83R073",325
"C840S83R074",346
"C840S83R075",324
"C840S83R076",323
"C840S83R077",323
"C840S83R078",323
"C840S83R079",322
"C840S83R080",389
"C840S83R081",375
"C840S83R082",374
"C840S83R083",374
"C840S83R084",373
"C840S83R085",360
"C840S83R086",359
"C840S83R087",375
"C840S83R088",374
"C840S83R089",357
"C840S83R090",342
"C840S83R091",341
"C840S83R092",343
"C840S83R093",343
"C840S83R094",320
"C840S83R095",297
"C840S83R096",322
"C840S83R097",321
"C840S83R098",402
"C840S83R099",340
"C840S83R100",296
"C840S83R101",296
"C840S83R102",270
"C840S83R103",271
"C840S83R104",271
"C840S83R105",297
"C840S83R106",321
"C840S83R107",322
"C840S83R108",342
"C840S83R109",344
"C840S83R110",358
"C840S83R111",359
"C840S83R112",359
"C840S83R113",360
"C840S83R114",376
"C840S83R115",397
"C840S83R118",389
"C840S83R135",363
"C840S83R136",362
"C840S83R137",379
"C840S83R139",362
"C840S83R140",377
"C840S83R141",378
"C840S83R147",363
"C840S83R149",362
"C840S83R159",347
"C840S83R179",322
"C840S83R184",374
"C840S83R189",358
"C840S83R204",397
"C840S83R209",390
"C840S83R210",358
"C840S83R214",391
"C840S83R237",379
"C840S83R238",378
"C840S83R249",362
"C840S83R273",325
"C840S83R301",401
"C840S83R302",398
"C840S83R303",397
"C840S83R304",396
"C840S83R305",392
"C840S83R306",392
"C840S83R307",391
"C840S83R308",390
"C840S83R309",390
"C840S83R310",389
"C840S83R311",380
"C840S83R312",392
"C840S83R313",379
"C840S83R314",391
"C840S83R315",390
"C840S83R316",376
"C840S83R317",376
"C840S83R318",375
"C840S83R319",374
"C840S83R320",373
"C840S83R321",380
"C840S83R322",379
"C840S83R323",378
"C840S83R324",378
"C840S83R325",377
"C840S83R326",376
"C840S83R327",376
"C840S83R328",375
"C840S83R329",358
"C840S83R330",358
"C840S83R331",358
"C840S83R332",357
"C840S83R333",364
"C840S83R334",364
"C840S83R335",363
"C840S83R336",363
"C840S83R337",362
"C840S83R338",361
"C840S83R339",361
"C840S83R340",360
"C840S83R341",359
"C840S83R342",359
"C840S83R343",358
"C840S83R344",341
"C840S83R345",357
"C840S83R346",340
"C840S83R347",364
"C840S83R348",348
"C840S83R349",347
"C840S83R350",347
"C840S83R351",346
"C840S83R352",345
"C840S83R353",344
"C840S83R354",344
"C840S83R355",343
"C840S83R356",343
"C840S83R357",348
"C840S83R358",325
"C840S83R359",347
"C840S83R360",346
"C840S83R361",323
"C840S83R362",323
"C840S83R363",322
"C840S83R364",322
"C840S83R365",320
"C840S83R366",323
"C840S83R367",322
"C840S83R368",297
"C840S83R369",321
"C840S83R370",296
"C840S83R371",297
"C840S83R372",297
"C840S83R373",270
"C840S83R374",271
"C840S83R375",271
"C840S83R376",270
"C840S83R377",374
"C840S83R378",398
"C840S83R379",401
"C840S83R390",374
"C840S83R391",373
"C840S83R392",358
"C840S83R393",378
"C840S83R402",398
"C840S83R407",391
"C840S83R409",390
"C840S83R410",396
"C840S83R412",392
"C840S83R418",375
"C840S83R432",357
"C840S83R438",361
"C840S83R439",361
"C840S83R448",348
"C840S83R457",348
"C840S83R507",391
"C840S83R510",358
"C840S83R900",374
"C840S83R901",402
"C840S83R902",391
"C840S83R903",391
"C840S83R904",364
"C840S83R905",380
"C840S83R906",380
"C840S83R907",398
"C840S85R001",150
"C840S85R002",151
"C840S85R003",151
"C840S85R004",150
"C840S85R005",150
"C840S85R006",180
"C840S85R007",181
"C840S85R008",152
"C840S85R009",179
"C840S85R010",179
"C840S85R011",180
"C840S85R012",180
"C840S85R013",181
"C840S85R014",208
"C840S85R015",208
"C840S85R016",209
"C840S85R017",209
"C840S85R018",210
"C840S85R019",208
"C840S85R020",236
"C840S85R021",209
"C840S85R022",209
"C840S85R023",238
"C840S85R024",119
"C840S85R025",119
"C840S85R034",180
"C840S85R101",150
"C840S85R102",120
"C840S85R103",151
"C840S85R104",179
"C840S85R105",180
"C840S85R106",180
"C840S85R107",151
"C840S85R108",181
"C840S85R109",179
"C840S85R110",179
"C840S85R112",209
"C840S85R113",181
"C840S85R114",179
"C840S85R115",209
"C840S85R116",209
"C840S85R117",209
"C840S85R118",210
"C840S85R119",207
"C840S85R120",236
"C840S85R121",209
"C840S85R122",237
"C840S85R123",238
"C840S85R151",119
"C840S85R152",151
"C840S85R153",151
"C840S85R155",179
"C840S85R156",151
"C840S85R157",151
"C840S85R158",152
"C840S85R159",179
"C840S85R160",179
"C840S85R161",180
"C840S85R162",180
"C840S85R163",181
"C840S85R164",208
"C840S85R165",208
"C840S85R166",209
"C840S85R167",209
"C840S85R168",210
"C840S85R169",235
"C840S85R170",236
"C840S85R171",237
"C840S85R172",237
"C840S85R173",238
"C840S85R174",180
"C840S85R203",151
"C840S85R206",180
"C840S85R218",210
"C840S85R251",119
"C840S85R257",151
"C840S85R263",210
"C840S85R267",209
"C840S85R268",210
"C840S85R301",119
"C840S85R302",120
"C840S85R303",151
"C840S85R304",150
"C840S85R305",151
"C840S85R306",151
"C840S85R307",180
"C840S85R308",181
"C840S85R309",178
"C840S85R310",180
"C840S85R311",180
"C840S85R312",180
"C840S85R313",210
"C840S85R314",179
"C840S85R315",208
"C840S85R316",209
"C840S85R317",210
"C840S85R318",210
"C840S85R319",208
"C840S85R320",236
"C840S85R321",209
"C840S85R322",237
"C840S85R323",238
"C840S85R368",210
"C840S85R412",180
"C840S85R512",180
"C840S85R901",151
"C840S85R902",151
"C840S85R903",151
"C840S85R904",120
"C840S85R905",210
"C840S85R906",120
"C840S85R907",151
"C840S85R908",208
"C840S85R909",151
"C840S85R910",151
"C840S85R912",210
"C840S87R001",110
"C840S87R002",110
"C840S87R003",110
"C840S87R004",110
"C840S87R005",80
"C840S87R006",80
"C840S87R007",80
"C840S87R008",110
"C840S87R009",80
"C840S87R010",80
"C840S87R011",80
"C840S87R012",52
"C840S87R013",80
"C840S87R014",80
"C840S87R015",80
"C840S87R016",80
"C840S87R017",80
"C840S87R018",80
"C840S87R019",80
"C840S87R020",80
"C840S87R021",80
"C840S87R022",80
"C840S87R023",80
"C840S87R116",80
"C840S87R120",80
"C840S87R121",80
"C840S88R001",199
"C840S88R002",199
"C840S88R003",227
"C840S88R004",227
"C840S88R005",228
"C840S88R006",228
"C840S88R007",199
"C840S88R008",228
"C840S88R009",199
"C840S88R010",228
"C840S88R011",228
"C840S88R012",228
"C840S88R013",254
"C840S88R014",254
"C840S88R015",227
"C840S88R016",255
"C840S88R017",255
"C840S88R018",227
"C840S88R019",227
"C840S88R020",255
"C840S88R021",228
"C840S88R022",228
"C840S88R023",228
"C840S88R024",256
"C840S88R025",256
"C840S88R026",228
"C840S88R027",257
"C840S88R028",256
"C840S88R029",229
"C840S88R030",229
"C840S88R031",257
"C840S88R032",229
"C840S88R033",253
"C840S88R034",253
"C840S88R035",254
"C840S88R036",254
"C840S88R037",255
"C840S88R038",254
"C840S88R039",255
"C840S88R040",256
"C840S88R041",256
"C840S88R042",256
"C840S88R043",257
"C840S88R044",257
"C840S88R045",257
"C840S88R046",257
"C840S88R047",255
"C840S88R048",257
"C840S88R049",256
"C840S88R050",256
"C840S88R051",256
"C840S88R052",256
"C840S88R102",199
"C840S88R116",255
"C840S88R122",228
"C840S88R127",257
"C840S88R133",253
"C840S88R134",253
"C840S88R135",254
"C840S88R900",227
"C840S88R901",227
"C840S88R902",255
"C840S88R903",228
"C840S88R904",227
"C840S88R905",255
"C840S88R906",255
"C840S88R907",228
"C840S88R908",256
"C840S88R909",256
"C840S88R910",229
"C840S88R911",229
"C840S88R912",228
"C840S88R913",229
"C840S88R914",229
"C840S88R915",229
"C840S88R916",230
"C840S88R917",229
"C840S88R918",257
"C840S88R919",228
"C840S88R920",254
"C840S88R921",228
"C840S88R922",228
"C840S88R923",199
"C840S88R924",254
"C840S88R925",254
"C840S88R926",254
"C840S89R001",1
"C840S89R002",3
"C840S89R003",4
"C840S89R004",2
"C840S89R005",5
"C840S89R006",5
"C840S89R007",5
"C840S89R008",6
"C840S89R009",3
"C840S89R010",3
"C840S89R011",4
"C840S89R012",4
"C840S89R013",5
"C840S89R014",15
"C840S89R015",16
"C840S89R016",16
"C840S89R017",13
"C840S89R018",13
"C840S89R019",14
"C840S89R020",14
"C840S89R021",14
"C840S89R022",15
"C840S89R023",35
"C840S89R024",13
"C840S89R025",14
"C840S89R026",14
"C840S89R027",2
"C840S89R028",2
"C840S89R029",5
"C840S89R030",5
"C840S89R031",5
"C840S89R032",6
"C840S89R033",3
"C840S89R034",4
"C840S89R035",4
"C840S89R036",4
"C840S89R037",15
"C840S89R038",5
"C840S89R039",16
"C840S89R040",12
"C840S89R041",3
"C840S89R042",13
"C840S89R043",14
"C840S89R044",14
"C840S89R045",15
"C840S89R046",34
"C840S89R047",35
"C840S89R048",4
"C840S89R049",5
"C840S89R050",5
"C840S89R051",5
"C840S89R052",6
"C840S89R053",3
"C840S89R054",4
"C840S89R055",14
"C840S89R056",5
"C840S89R057",16
"C840S89R058",16
"C840S89R059",13
"C840S89R060",13
"C840S89R061",14
"C840S89R062",14
"C840S89R063",15
"C840S89R064",15
"C840S89R065",16
"C840S89R066",2
"C840S89R067",4
"C840S89R068",5
"C840S89R069",5
"C840S89R070",6
"C840S89R071",6
"C840S89R072",4
"C840S89R073",4
"C840S89R074",4
"C840S89R075",5
"C840S89R076",15
"C840S89R077",6
"C840S89R078",13
"C840S89R079",13
"C840S89R080",14
"C840S89R081",14
"C840S89R082",15
"C840S89R083",15
"C840S89R084",35
"C840S89R085",2
"C840S89R086",4
"C840S89R111",4
"C840S89R113",5
"C840S89R133",3
"C840S89R142",13
"C840S89R145",15
"C840S89R147",35
"C840S89R152",6
"C840S89R162",14
"C840S89R164",15
"C840S89R173",4
"C840S89R182",15
"C840S89R183",34
"C840S89R242",13
"C840S89R262",14
"C840S89R900",15
"C840S89R901",15
"C840S89R902",4
"C840S89R903",2
"C840S89R904",4
"C840S89R905",2
"C840S89R906",16
"C840S89R907",3
"C840S89R908",6
"C840S89R909",14
"C840S89R910",3
"C840S89R950",15
"C840S89R951",15
"C840S90R001",254
"C840S90R002",226
"C840S90R003",255
"C840S90R004",254
"C840S90R005",254
"C840S90R006",254
"C840S90R007",254
"C840S90R008",226
"C840S90R009",254
"C840S90R010",254
"C840S90R011",226
"C840S90R012",226
"C840S90R013",225
"C840S90R014",226
"C840S90R015",226
"C840S90R016",226
"C840S90R017",226
"C840S90R019",226
"C840S90R020",226
"C840S90R021",226
"C840S90R022",227
"C840S90R023",227
"C840S90R024",227
"C840S90R025",227
"C840S90R026",226
"C840S90R027",227
"C840S90R028",226
"C840S90R029",227
"C840S90R030",227
"C840S90R031",227
"C840S90R032",227
"C840S90R033",227
"C840S90R034",226
"C840S90R035",226
"C840S90R036",226
"C840S90R037",197
"C840S90R038",198
"C840S90R039",226
"C840S90R040",198
"C840S90R041",197
"C840S90R042",197
"C840S90R043",197
"C840S90R044",198
"C840S90R045",198
"C840S90R046",198
"C840S90R047",198
"C840S90R048",199
"C840S90R049",199
"C840S90R050",199
"C840S90R051",199
"C840S90R052",197
"C840S90R053",198
"C840S90R112",226
"C840S90R132",227
"C840S90R140",198
"C840S90R147",198
"C840S90R149",198
"C840S90R150",199
"C840S90R901",227
"C840S90R902",227
"C840S90R903",227
"C840S90R904",227
"C840S90R905",227
"C840S90R951",227
"C840S91R001",73
"C840S91R002",73
"C840S91R003",73
"C840S91R004",73
"C840S91R005",48
"C840S91R006",73
"C840S91R007",74
"C840S91R008",74
"C840S91R009",100
"C840S91R010",72
"C840S91R011",72
"C840S91R012",73
"C840S91R013",73
"C840S91R014",101
"C840S91R015",73
"C840S91R016",73
"C840S91R017",101
"C840S91R018",102
"C840S91R019",74
"C840S91R020",74
"C840S91R021",74
"C840S91R022",74
"C840S91R023",74
"C840S91R024",74
"C840S91R025",74
"C840S91R026",74
"C840S91R027",75
"C840S91R028",75
"C840S91R029",75
"C840S91R030",75
"C840S91R031",101
"C840S91R032",101
"C840S91R033",101
"C840S91R034",101
"C840S91R035",101
"C840S91R036",102
"C840S91R037",101
"C840S91R038",102
"C840S91R039",102
"C840S91R040",102
"C840S91R041",102
"C840S91R042",102
"C840S91R043",102
"C840S91R044",102
"C840S91R045",103
"C840S91R046",103
"C840S91R047",102
"C840S91R048",103
"C840S91R049",103
"C840S91R050",131
"C840S91R051",131
"C840S91R052",132
"C840S91R053",132
"C840S91R054",132
"C840S91R055",132
"C840S91R056",132
"C840S91R057",102
"C840S91R058",132
"C840S91R059",133
"C840S91R060",133
"C840S91R061",132
"C840S91R062",133
"C840S91R063",133
"C840S91R064",131
"C840S91R065",163
"C840S91R066",132
"C840S91R067",132
"C840S91R068",133
"C840S91R069",133
"C840S91R070",133
"C840S91R118",102
"C840S91R137",101
"C840S91R146",103
"C840S91R167",132
"C840S91R301",73
"C840S91R302",73
"C840S91R303",74
"C840S91R304",72
"C840S91R305",73
"C840S91R306",73
"C840S91R307",74
"C840S91R308",74
"C840S91R309",100
"C840S91R310",101
"C840S91R311",102
"C840S91R312",102
"C840S91R313",102
"C840S91R314",103
"C840S91R315",131
"C840S91R316",132
"C840S91R317",132
"C840S91R318",103
"C840S91R319",132
"C840S91R320",163
"C840S91R321",133
"C840S91R322",103
"C840S91R421",133
"C840S92R001",63
"C840S92R002",92
"C840S92R003",92
"C840S92R004",92
"C840S92R005",93
"C840S92R006",94
"C840S92R007",94
"C840S92R008",91
"C840S92R009",91
"C840S92R010",122
"C840S92R011",93
"C840S92R012",123
"C840S92R013",124
"C840S92R014",124
"C840S92R015",121
"C840S92R016",121
"C840S92R017",122
"C840S92R018",122
"C840S92R019",123
"C840S92R020",123
"C840S92R021",155
"C840S92R022",152
"C840S92R023",152
"C840S92R024",153
"C840S92R025",153
"C840S92R026",154
"C840S92R027",155
"C840S92R028",155
"C840S92R029",63
"C840S92R030",63
"C840S92R031",91
"C840S92R032",63
"C840S92R033",64
"C840S92R035",64
"C840S92R036",91
"C840S92R037",64
"C840S92R038",92
"C840S92R039",93
"C840S92R040",65
"C840S92R041",92
"C840S92R042",93
"C840S92R043",93
"C840S92R044",93
"C840S92R045",94
"C840S92R046",94
"C840S92R047",94
"C840S92R048",94
"C840S92R049",94
"C840S92R050",94
"C840S92R051",121
"C840S92R052",91
"C840S92R053",91
"C840S92R055",122
"C840S92R056",122
"C840S92R057",92
"C840S92R058",92
"C840S92R059",123
"C840S92R060",122
"C840S92R061",92
"C840S92R062",123
"C840S92R063",93
"C840S92R064",123
"C840S92R065",123
"C840S92R066",93
"C840S92R067",124
"C840S92R068",124
"C840S92R069",94
"C840S92R070",94
"C840S92R071",121
"C840S92R072",121
"C840S92R073",121
"C840S92R074",121
"C840S92R075",121
"C840S92R076",121
"C840S92R077",122
"C840S92R078",122
"C840S92R079",122
"C840S92R080",122
"C840S92R081",122
"C840S92R082",153
"C840S92R083",123
"C840S92R084",154
"C840S92R085",154
"C840S92R086",123
"C840S92R087",155
"C840S92R088",124
"C840S92R089",124
"C840S92R090",124
"C840S92R091",155
"C840S92R092",152
"C840S92R093",152
"C840S92R095",152
"C840S92R096",152
"C840S92R097",152
"C840S92R098",153
"C840S92R099",93
"C840S92R101",153
"C840S92R102",153
"C840S92R103",153
"C840S92R104",154
"C840S92R105",154
"C840S92R106",154
"C840S92R107",155
"C840S92R108",154
"C840S92R109",154
"C840S92R110",155
"C840S92R111",155
"C840S92R112",155
"C840S92R120",123
"C840S92R123",152
"C840S92R124",153
"C840S92R147",94
"C840S92R148",94
"C840S92R150",94
"C840S92R167",124
"C840S92R173",121
"C840S92R180",122
"C840S92R192",152
"C840S92R195",152
"C840S92R198",153
"C840S92R202",153
"C840S92R204",92
"C840S92R206",94
"C840S92R208",91
"C840S92R212",123
"C840S92R214",124
