"route_uniq","fips","lat","lon","type"
"C840S54R021","31033",41.49097856,-102.91719832,"centroid"
"C840S54R021","31123",41.49097856,-102.91719832,"centroid"
"C840S54R022","31173",42.1933582,-96.52290287,"centroid"
"C840S54R023","31003",42.52243471,-97.94478149,"centroid"
"C840S54R023","31107",42.52243471,-97.94478149,"centroid"
"C840S54R024","31167",42.0580549,-97.19274834,"centroid"
"C840S54R024","31179",42.0580549,-97.19274834,"centroid"
"C840S54R025","31089",42.74578896,-98.75129374,"centroid"
"C840S54R026","31107",42.67896052,-98.46728206,"centroid"
"C840S54R026","31089",42.67896052,-98.46728206,"centroid"
"C840S54R027","31115",42.15772404,-99.49458695,"centroid"
"C840S54R027","31149",42.15772404,-99.49458695,"centroid"
"C840S54R028","31017",42.5714643,-99.81303341,"centroid"
"C840S54R029","31031",42.45008467,-101.7193562,"centroid"
"C840S54R030","31165",42.43343219,-103.79661791,"centroid"
"C840S54R031","31031",42.59247165,-100.70066808,"centroid"
"C840S54R032","31041",41.27289322,-100.17259592,"centroid"
"C840S54R032","31111",41.27289322,-100.17259592,"centroid"
"C840S54R033","31105",41.11878938,-103.70700302,"centroid"
"C840S54R034","31161",42.55821655,-102.20497665,"centroid"
"C840S54R035","31111",40.83253502,-100.50596459,"centroid"
"C840S54R036","31057",40.11431044,-101.70316162,"centroid"
"C840S54R037","31117",41.57894254,-100.81038949,"centroid"
"C840S54R038","31005",41.53092304,-101.64711601,"centroid"
"C840S54R039","31069",41.71917671,-102.56442872,"centroid"
"C840S54R040","31157",41.82871206,-103.96646447,"centroid"
"C840S54R041","31031",42.23968114,-100.70605734,"centroid"
"C840S54R042","31091",42.17874541,-101.03586413,"centroid"
"C840S54R042","31031",42.17874541,-101.03586413,"centroid"
"C840S54R043","31013",42.26725998,-102.89713945,"centroid"
"C840S54R044","31045",42.6170631,-103.38000222,"centroid"
"C840S54R044","31165",42.6170631,-103.38000222,"centroid"
"C840S54R103","31133",40.06324966,-96.57534531,"centroid"
"C840S54R103","31067",40.06324966,-96.57534531,"centroid"
"C840S54R116","31183",41.98413265,-98.52275725,"centroid"
"C840S54R119","31041",41.27848921,-99.52451043,"centroid"
"C840S54R124","31167",42.05870622,-97.18240583,"centroid"
"C840S54R124","31179",42.05870622,-97.18240583,"centroid"
"C840S54R130","31165",42.3954115,-103.67034309,"centroid"
"C840S54R203","31133",40.088258,-96.388121,"start"
"C840S54R219","31041",41.15686,-99.4724,"start"
"C840S54R900","31045",42.89256944,-103.68210965,"centroid"
"C840S54R900","31165",42.89256944,-103.68210965,"centroid"
"C840S54R901","31045",42.67217663,-103.07018071,"centroid"
"C840S55R001","32031",41.34418429,-119.63124275,"centroid"
"C840S55R002","32013",41.44729063,-118.75939557,"centroid"
"C840S55R003","32013",41.76368139,-117.2061177,"centroid"
"C840S55R004","32007",41.31756231,-116.65898714,"centroid"
"C840S55R005","32007",41.13204146,-115.9208444,"centroid"
"C840S55R006","32007",41.90954642,-114.23754967,"centroid"
"C840S55R007","32031",40.4268035,-119.81829181,"centroid"
"C840S55R008","32027",40.36049814,-118.26378147,"centroid"
"C840S55R009","32015",40.24964092,-117.33859912,"centroid"
"C840S55R009","32027",40.24964092,-117.33859912,"centroid"
"C840S55R010","32011",40.09379806,-116.39675904,"centroid"
"C840S55R011","32033",39.97462872,-115.6548588,"centroid"
"C840S55R012","32007",40.40390806,-114.95799551,"centroid"
"C840S55R013","32031",39.77109855,-119.68530648,"centroid"
"C840S55R014","32001",39.26547893,-118.12057998,"centroid"
"C840S55R015","32015",39.16356897,-117.35840434,"centroid"
"C840S55R015","32023",39.16356897,-117.35840434,"centroid"
"C840S55R016","32011",39.71130013,-116.44960781,"centroid"
"C840S55R017","32033",39.22479865,-115.27930337,"centroid"
"C840S55R018","32033",39.3629405,-114.50069346,"centroid"
"C840S55R019","32005",38.95646441,-119.72898715,"centroid"
"C840S55R020","32021",38.41850786,-118.31518382,"centroid"
"C840S55R021","32023",38.85746261,-117.13025849,"centroid"
"C840S55R022","32023",38.7303371,-116.46050528,"centroid"
"C840S55R023","32023",38.18975151,-115.46239775,"centroid"
"C840S55R024","32033",38.85163983,-114.43808332,"centroid"
"C840S55R025","32009",37.80785923,-117.49729029,"centroid"
"C840S55R027","32017",37.51009425,-115.15597756,"centroid"
"C840S55R028","32017",37.53328092,-114.82602224,"centroid"
"C840S55R029","32023",36.80615611,-116.65224976,"centroid"
"C840S55R030","32003",36.81268396,-115.30124182,"centroid"
"C840S55R030","32017",36.81268396,-115.30124182,"centroid"
"C840S55R031","32003",36.43707512,-114.59525234,"centroid"
"C840S55R032","32003",35.81251432,-115.38666885,"centroid"
"C840S55R033","32003",35.64720619,-114.86255541,"centroid"
"C840S55R037","32007",41.79746605,-115.4623175,"centroid"
"C840S55R043","32007",40.35520183,-115.48593003,"centroid"
"C840S55R045","32031",39.80562586,-119.34720547,"centroid"
"C840S55R101","32031",41.87501993,-119.51458131,"centroid"
"C840S55R103","32013",41.40475522,-117.26951111,"centroid"
"C840S55R108","32027",40.33364648,-118.25191482,"centroid"
"C840S55R114","32001",39.42358809,-118.81050027,"centroid"
"C840S55R119","32005",39.0037402,-119.84621,"start"
"C840S55R120","32021",38.54642941,-118.79251619,"centroid"
"C840S55R121","32015",39.00577232,-117.07956781,"centroid"
"C840S55R121","32023",39.00577232,-117.07956781,"centroid"
"C840S55R125","32009",37.7555048,-117.63395,"start"
"C840S55R130","32003",36.80621995,-115.30156484,"centroid"
"C840S55R130","32017",36.80621995,-115.30156484,"centroid"
"C840S55R143","32007",40.34727485,-115.43560829,"centroid"
"C840S55R208","32027",40.653659,-118.00395,"start"
"C840S55R901","32033",39.28775392,-114.70324178,"centroid"
"C840S55R902","32007",41.82862461,-115.77543213,"centroid"
"C840S55R903","32013",41.74147808,-119.32116144,"centroid"
"C840S55R903","32031",41.74147808,-119.32116144,"centroid"
"C840S55R904","32019",39.29653195,-119.42285769,"centroid"
"C840S55R904","32029",39.29653195,-119.42285769,"centroid"
"C840S55R905","32015",39.30295827,-117.1409408,"centroid"
"C840S55R906","32023",36.39719162,-116.28436262,"centroid"
"C840S55R907","32013",41.87066995,-118.97589586,"centroid"
"C840S55R908","32017",37.45251123,-114.55096166,"centroid"
"C840S55R909","32019",39.3,-119.26666,"start"
"C840S58R001","33011",42.90440501,-71.69133899,"centroid"
"C840S58R002","33015",42.91090006,-71.05095962,"centroid"
"C840S58R003","33005",42.83894857,-72.27701462,"centroid"
"C840S58R004","33017",43.13002622,-70.93817325,"centroid"
"C840S58R004","33015",43.13002622,-70.93817325,"centroid"
"C840S58R005","33013",43.32839551,-71.70413522,"centroid"
"C840S58R006","33011",43.07477,-71.30626772,"centroid"
"C840S58R006","33015",43.07477,-71.30626772,"centroid"
"C840S58R007","33001",43.36692289,-71.61073292,"centroid"
"C840S58R007","33013",43.36692289,-71.61073292,"centroid"
"C840S58R008","33017",43.20115798,-71.07990198,"centroid"
"C840S58R008","33015",43.20115798,-71.07990198,"centroid"
"C840S58R009","33001",43.36024442,-71.44509243,"centroid"
"C840S58R009","33013",43.36024442,-71.44509243,"centroid"
"C840S58R010","33001",43.41774565,-71.38229771,"centroid"
"C840S58R010","33013",43.41774565,-71.38229771,"centroid"
"C840S58R011","33009",43.57738532,-71.85167885,"centroid"
"C840S58R011","33013",43.57738532,-71.85167885,"centroid"
"C840S58R012","33003",43.94946073,-71.14812528,"centroid"
"C840S58R013","33005",43.0261298,-72.24850513,"centroid"
"C840S58R014","33005",43.12537363,-72.3188497,"centroid"
"C840S58R014","33019",43.12537363,-72.3188497,"centroid"
"C840S58R015","33019",43.3844343,-72.18536059,"centroid"
"C840S58R016","33003",44.2600828,-71.38616535,"centroid"
"C840S58R016","33007",44.2600828,-71.38616535,"centroid"
"C840S58R017","33007",44.37611714,-71.20520392,"centroid"
"C840S58R018","33009",44.09519252,-71.75641561,"centroid"
"C840S58R019","33007",44.54267024,-71.21718082,"centroid"
"C840S58R020","33007",44.83981693,-71.55451309,"centroid"
"C840S58R021","33007",44.92390856,-71.39673613,"centroid"
"C840S58R022","33007",45.05726136,-71.36836975,"centroid"
"C840S58R023","23017",44.11914885,-71.07077372,"centroid"
"C840S58R023","33003",44.11914885,-71.07077372,"centroid"
"C840S58R102","33015",42.94329966,-71.00969492,"centroid"
"C840S58R116","33003",44.24151144,-71.38003092,"centroid"
"C840S58R116","33007",44.24151144,-71.38003092,"centroid"
"C840S59R001","34011",39.65061997,-75.16665872,"centroid"
"C840S59R001","34015",39.65061997,-75.16665872,"centroid"
"C840S59R001","34033",39.65061997,-75.16665872,"centroid"
"C840S59R002","34011",39.54481211,-75.33422375,"centroid"
"C840S59R002","34015",39.54481211,-75.33422375,"centroid"
"C840S59R002","34033",39.54481211,-75.33422375,"centroid"
"C840S59R003","34011",39.3903083,-75.12351352,"centroid"
"C840S59R003","34033",39.3903083,-75.12351352,"centroid"
"C840S59R004","34015",39.74481234,-75.34803286,"centroid"
"C840S59R004","34033",39.74481234,-75.34803286,"centroid"
"C840S59R005","34029",39.95338966,-74.23703227,"centroid"
"C840S59R006","34005",39.80801806,-74.77833993,"centroid"
"C840S59R006","34007",39.80801806,-74.77833993,"centroid"
"C840S59R007","34001",39.55507878,-74.85132959,"centroid"
"C840S59R007","34007",39.55507878,-74.85132959,"centroid"
"C840S59R008","34005",39.97300247,-74.8818419,"centroid"
"C840S59R009","34001",39.57747059,-74.90315019,"centroid"
"C840S59R009","34007",39.57747059,-74.90315019,"centroid"
"C840S59R009","34011",39.57747059,-74.90315019,"centroid"
"C840S59R009","34015",39.57747059,-74.90315019,"centroid"
"C840S59R010","34019",40.38848302,-74.90196245,"centroid"
"C840S59R010","34021",40.38848302,-74.90196245,"centroid"
"C840S59R011","34023",40.2341809,-74.34824852,"centroid"
"C840S59R011","34025",40.2341809,-74.34824852,"centroid"
"C840S59R011","34029",40.2341809,-74.34824852,"centroid"
"C840S59R012","34005",40.1565492,-74.66802778,"centroid"
"C840S59R012","34021",40.1565492,-74.66802778,"centroid"
"C840S59R013","34025",40.15835329,-74.25010592,"centroid"
"C840S59R013","34029",40.15835329,-74.25010592,"centroid"
"C840S59R014","34019",40.63944141,-74.96030521,"centroid"
"C840S59R014","34041",40.63944141,-74.96030521,"centroid"
"C840S59R015","34021",40.26062388,-74.75946429,"centroid"
"C840S59R016","34037",40.95686641,-74.87439065,"centroid"
"C840S59R016","34041",40.95686641,-74.87439065,"centroid"
"C840S59R017","34003",40.75162847,-74.25046123,"centroid"
"C840S59R017","34013",40.75162847,-74.25046123,"centroid"
"C840S59R017","34017",40.75162847,-74.25046123,"centroid"
"C840S59R017","34027",40.75162847,-74.25046123,"centroid"
"C840S59R017","34039",40.75162847,-74.25046123,"centroid"
"C840S59R018","34003",41.03097009,-74.38934376,"centroid"
"C840S59R018","34031",41.03097009,-74.38934376,"centroid"
"C840S59R018","34027",41.03097009,-74.38934376,"centroid"
"C840S59R018","34037",41.03097009,-74.38934376,"centroid"
"C840S59R019","34037",41.06036893,-74.87092619,"centroid"
"C840S59R019","34041",41.06036893,-74.87092619,"centroid"
"C840S59R020","34041",40.73179125,-75.14719717,"centroid"
"C840S59R021","34037",41.21579019,-74.7433573,"centroid"
"C840S59R022","34027",40.8927595,-74.5119568,"centroid"
"C840S59R023","34019",40.57219137,-74.72799121,"centroid"
"C840S59R023","34035",40.57219137,-74.72799121,"centroid"
"C840S59R024","34027",40.66621788,-74.54463697,"centroid"
"C840S59R024","34035",40.66621788,-74.54463697,"centroid"
"C840S59R024","34039",40.66621788,-74.54463697,"centroid"
"C840S59R025","34025",40.32086252,-74.27288174,"centroid"
"C840S59R026","34023",40.31993329,-74.48968025,"centroid"
"C840S59R026","34025",40.31993329,-74.48968025,"centroid"
"C840S59R027","34005",40.18517925,-74.50821836,"centroid"
"C840S59R027","34023",40.18517925,-74.50821836,"centroid"
"C840S59R027","34025",40.18517925,-74.50821836,"centroid"
"C840S59R028","34005",39.77083985,-74.44002004,"centroid"
"C840S59R028","34029",39.77083985,-74.44002004,"centroid"
"C840S59R029","34001",39.58469292,-74.59962892,"centroid"
"C840S59R029","34005",39.58469292,-74.59962892,"centroid"
"C840S59R030","34009",39.1649873,-74.68277948,"centroid"
"C840S59R031","34009",39.13693409,-74.83774703,"centroid"
"C840S59R032","34005",39.68302863,-74.46160134,"centroid"
"C840S59R032","34029",39.68302863,-74.46160134,"centroid"
"C840S59R033","34005",39.93449732,-74.64462901,"centroid"
"C840S59R104","34015",39.74218486,-75.31069136,"centroid"
"C840S59R104","34033",39.74218486,-75.31069136,"centroid"
"C840S59R107","34001",39.56796591,-74.85080086,"centroid"
"C840S59R107","34007",39.56796591,-74.85080086,"centroid"
"C840S59R107","34015",39.56796591,-74.85080086,"centroid"
"C840S59R109","34001",39.60849662,-74.92228786,"centroid"
"C840S59R109","34007",39.60849662,-74.92228786,"centroid"
"C840S59R109","34015",39.60849662,-74.92228786,"centroid"
"C840S59R111","34023",40.23903724,-74.3518306,"centroid"
"C840S59R111","34025",40.23903724,-74.3518306,"centroid"
"C840S59R111","34029",40.23903724,-74.3518306,"centroid"
"C840S59R114","34019",40.644937,-74.96270349,"centroid"
"C840S59R114","34041",40.644937,-74.96270349,"centroid"
"C840S59R116","34037",40.96235123,-74.89005337,"centroid"
"C840S59R116","34041",40.96235123,-74.89005337,"centroid"
"C840S59R131","34009",39.14412613,-74.84049557,"centroid"
"C840S59R132","34005",39.65937035,-74.46798615,"centroid"
"C840S59R132","34029",39.65937035,-74.46798615,"centroid"
"C840S59R204","34033",39.6959057,-75.468143,"start"
"C840S59R231","34009",39.13602036,-74.84712024,"centroid"
"C840S59R232","34005",39.668937,-74.421796,"start"
"C840S60R001","35045",36.86600841,-108.09270054,"centroid"
"C840S60R002","35045",36.21090691,-107.78716036,"centroid"
"C840S60R003","35039",36.41942489,-106.24380213,"centroid"
"C840S60R004","35039",36.15461756,-105.66924236,"centroid"
"C840S60R004","35055",36.15461756,-105.66924236,"centroid"
"C840S60R005","35007",36.44802397,-104.06391523,"centroid"
"C840S60R006","35059",36.57537484,-103.61506497,"centroid"
"C840S60R007","35031",35.73237361,-108.19038373,"centroid"
"C840S60R008","35031",35.87628646,-107.45333411,"centroid"
"C840S60R008","35043",35.87628646,-107.45333411,"centroid"
"C840S60R009","35049",35.39036421,-106.14718706,"centroid"
"C840S60R010","35047",35.40657564,-105.66621636,"centroid"
"C840S60R011","35033",35.7833333,-104.5666667,"start"
"C840S60R012","35037",35.1945912,-103.68218912,"centroid"
"C840S60R012","35047",35.1945912,-103.68218912,"centroid"
"C840S60R013","35006",34.62719279,-108.27507246,"centroid"
"C840S60R014","35061",34.90034802,-107.22525013,"centroid"
"C840S60R014","35006",34.90034802,-107.22525013,"centroid"
"C840S60R015","35061",34.80003896,-106.86139086,"centroid"
"C840S60R016","35027",34.16603352,-105.78711385,"centroid"
"C840S60R016","35057",34.16603352,-105.78711385,"centroid"
"C840S60R017","35011",34.27043611,-104.18462543,"centroid"
"C840S60R018","35041",34.16718026,-103.69393417,"centroid"
"C840S60R018","35009",34.16718026,-103.69393417,"centroid"
"C840S60R019","35003",33.84765259,-108.30238103,"centroid"
"C840S60R020","35053",33.87773702,-107.37029014,"centroid"
"C840S60R021","35053",33.87157917,-106.79476742,"centroid"
"C840S60R022","35027",33.79373173,-105.71677398,"centroid"
"C840S60R023","35005",33.1027424,-104.66779342,"centroid"
"C840S60R024","35025",33.4507118,-103.62326247,"centroid"
"C840S60R025","35029",32.16829547,-108.09233745,"centroid"
"C840S60R026","35029",32.44437732,-107.86617703,"centroid"
"C840S60R027","35013",32.50338639,-106.809714,"centroid"
"C840S60R028","35035",32.86923201,-105.72177203,"centroid"
"C840S60R029","35015",32.67003496,-104.58962777,"centroid"
"C840S60R030","35025",32.95066262,-103.47947137,"centroid"
"C840S60R031","35023",31.95112536,-108.79897209,"centroid"
"C840S60R051","35045",36.67142786,-108.74501016,"centroid"
"C840S60R052","35039",36.26596067,-107.45734685,"centroid"
"C840S60R052","35043",36.26596067,-107.45734685,"centroid"
"C840S60R053","35039",36.44217291,-106.861609,"centroid"
"C840S60R054","35007",36.23303853,-105.25081058,"centroid"
"C840S60R054","35033",36.23303853,-105.25081058,"centroid"
"C840S60R055","35007",36.46229938,-104.38057479,"centroid"
"C840S60R056","35059",35.99750322,-103.45552794,"centroid"
"C840S60R056","35021",35.99750322,-103.45552794,"centroid"
"C840S60R057","35031",35.34480748,-108.67917467,"centroid"
"C840S60R058","35031",35.31336859,-107.58196743,"centroid"
"C840S60R058","35006",35.31336859,-107.58196743,"centroid"
"C840S60R059","35043",35.86638841,-106.71498348,"centroid"
"C840S60R060","35047",35.63333228,-105.36985149,"centroid"
"C840S60R061","35047",35.31722256,-104.41134779,"centroid"
"C840S60R062","35059",35.84393232,-103.42058797,"centroid"
"C840S60R062","35021",35.84393232,-103.42058797,"centroid"
"C840S60R063","35003",34.40484125,-108.60387747,"centroid"
"C840S60R064","35053",34.17788323,-107.68653793,"centroid"
"C840S60R064","35003",34.17788323,-107.68653793,"centroid"
"C840S60R065","35053",34.3873258,-106.10501706,"centroid"
"C840S60R065","35057",34.3873258,-106.10501706,"centroid"
"C840S60R066","35027",34.11120258,-105.20532423,"centroid"
"C840S60R067","35019",34.70145476,-104.73144399,"centroid"
"C840S60R068","35009",34.49435044,-103.29352476,"centroid"
"C840S60R069","35003",33.57151356,-108.70115107,"centroid"
"C840S60R070","35053",33.48908665,-107.3780153,"centroid"
"C840S60R070","35051",33.48908665,-107.3780153,"centroid"
"C840S60R071","35053",33.83832235,-106.89870169,"centroid"
"C840S60R072","35027",33.68399696,-105.26168373,"centroid"
"C840S60R073","35005",33.67874582,-104.4197456,"centroid"
"C840S60R074","35041",33.75603545,-103.44816704,"centroid"
"C840S60R075","35023",32.58958225,-108.73743179,"centroid"
"C840S60R075","35017",32.58958225,-108.73743179,"centroid"
"C840S60R076","35017",32.89856924,-107.77095854,"centroid"
"C840S60R076","35051",32.89856924,-107.77095854,"centroid"
"C840S60R077","35013",32.12301168,-106.79398577,"centroid"
"C840S60R078","35035",32.66801846,-105.46418008,"centroid"
"C840S60R079","35015",32.20778111,-104.70750119,"centroid"
"C840S60R080","35025",32.8326104,-103.31854456,"centroid"
"C840S60R081","35023",31.73688866,-108.4121505,"centroid"
"C840S60R081","35017",31.73688866,-108.4121505,"centroid"
"C840S60R082","35029",31.82584787,-107.77837484,"centroid"
"C840S60R101","35045",36.85907332,-108.10393318,"centroid"
"C840S60R107","35006",35.15027242,-108.09216319,"centroid"
"C840S60R111","35047",35.72403471,-104.19767149,"centroid"
"C840S60R111","35021",35.72403471,-104.19767149,"centroid"
"C840S60R112","35021",35.47158806,-103.65188914,"centroid"
"C840S60R114","35053",34.72501923,-107.32863403,"centroid"
"C840S60R114","35006",34.72501923,-107.32863403,"centroid"
"C840S60R115","35053",34.2471101,-106.76126575,"centroid"
"C840S60R116","35027",34.15640394,-105.79238121,"centroid"
"C840S60R121","35051",33.27784886,-106.83635581,"centroid"
"C840S60R126","35029",32.6680505,-107.51771295,"centroid"
"C840S60R126","35051",32.6680505,-107.51771295,"centroid"
"C840S60R130","35025",32.35633582,-103.38119959,"centroid"
"C840S60R153","35039",36.77553327,-106.89744659,"centroid"
"C840S60R154","35007",36.17117705,-105.23775006,"centroid"
"C840S60R154","35033",36.17117705,-105.23775006,"centroid"
"C840S60R155","35007",36.60552817,-104.59803819,"centroid"
"C840S60R158","35031",35.4463117,-107.443336,"start"
"C840S60R163","35003",34.43069698,-108.67054937,"centroid"
"C840S60R164","35053",34.2764684,-107.24100741,"centroid"
"C840S60R166","35027",34.1047484,-105.17567661,"centroid"
"C840S60R201","35045",36.90899794,-108.13532241,"centroid"
"C840S60R221","35051",33.25213527,-106.86604533,"centroid"
"C840S60R263","35003",34.43147748,-108.67134053,"centroid"
"C840S60R301","35045",36.8338846,-108.010155,"start"
"C840S60R900","35059",36.85563829,-104.00587394,"centroid"
"C840S60R900","35007",36.85563829,-104.00587394,"centroid"
"C840S61R001","36103",40.81627555,-72.7757986,"centroid"
"C840S61R002","36103",40.87014077,-72.92332261,"centroid"
"C840S61R003","36059",40.8839276,-73.48018258,"centroid"
"C840S61R003","36103",40.8839276,-73.48018258,"centroid"
"C840S61R004","36059",40.69015268,-73.35723477,"centroid"
"C840S61R004","36103",40.69015268,-73.35723477,"centroid"
"C840S61R005","36059",40.80253012,-73.41080213,"centroid"
"C840S61R005","36103",40.80253012,-73.41080213,"centroid"
"C840S61R006","36119",41.17325588,-73.63631306,"centroid"
"C840S61R007","36119",41.28519843,-73.84818895,"centroid"
"C840S61R008","36021",41.98405476,-73.76512118,"centroid"
"C840S61R008","36027",41.98405476,-73.76512118,"centroid"
"C840S61R009","36111",41.86482234,-73.97209313,"centroid"
"C840S61R010","36071",41.34115396,-74.5368838,"centroid"
"C840S61R011","36071",41.46896016,-74.4603565,"centroid"
"C840S61R011","36105",41.46896016,-74.4603565,"centroid"
"C840S61R012","36071",41.66095334,-74.05666872,"centroid"
"C840S61R012","36111",41.66095334,-74.05666872,"centroid"
"C840S61R013","36071",41.4035399,-74.55308153,"centroid"
"C840S61R013","36105",41.4035399,-74.55308153,"centroid"
"C840S61R014","36111",41.94847041,-74.20279454,"centroid"
"C840S61R015","36071",41.52104155,-74.35799509,"centroid"
"C840S61R016","36021",42.34036117,-73.58900687,"centroid"
"C840S61R017","36083",42.67822489,-73.36964996,"centroid"
"C840S61R018","36039",42.21714847,-73.96957593,"centroid"
"C840S61R018","36111",42.21714847,-73.96957593,"centroid"
"C840S61R019","36083",42.45579016,-73.68272276,"centroid"
"C840S61R019","36021",42.45579016,-73.68272276,"centroid"
"C840S61R020","36091",42.84672966,-73.81704416,"centroid"
"C840S61R021","36039",42.297481,-74.28706049,"centroid"
"C840S61R022","36001",42.40032289,-74.33660206,"centroid"
"C840S61R022","36039",42.40032289,-74.33660206,"centroid"
"C840S61R022","36095",42.40032289,-74.33660206,"centroid"
"C840S61R023","36077",42.6540239,-74.68086275,"centroid"
"C840S61R023","36095",42.6540239,-74.68086275,"centroid"
"C840S61R024","36025",42.45477754,-74.7430896,"centroid"
"C840S61R024","36095",42.45477754,-74.7430896,"centroid"
"C840S61R025","36001",42.66403037,-74.2260447,"centroid"
"C840S61R025","36095",42.66403037,-74.2260447,"centroid"
"C840S61R026","36093",42.73119571,-74.34935837,"centroid"
"C840S61R026","36095",42.73119571,-74.34935837,"centroid"
"C840S61R027","36001",42.53064004,-74.27809974,"centroid"
"C840S61R027","36095",42.53064004,-74.27809974,"centroid"
"C840S61R028","36039",42.23620132,-74.24273174,"centroid"
"C840S61R029","36025",42.50065234,-75.06265766,"centroid"
"C840S61R029","36077",42.50065234,-75.06265766,"centroid"
"C840S61R030","36017",42.35520067,-75.82523223,"centroid"
"C840S61R030","36007",42.35520067,-75.82523223,"centroid"
"C840S61R031","36017",42.45970919,-75.58959116,"centroid"
"C840S61R032","36017",42.58475887,-75.56985611,"centroid"
"C840S61R033","36007",42.06373607,-75.68046048,"centroid"
"C840S61R034","36077",42.42955006,-75.24388714,"centroid"
"C840S61R035","36053",42.87738813,-75.60699525,"centroid"
"C840S61R036","36017",42.44983098,-75.72389521,"centroid"
"C840S61R037","36011",42.9874064,-76.54522279,"centroid"
"C840S61R037","36067",42.9874064,-76.54522279,"centroid"
"C840S61R038","36007",42.24500818,-76.05637501,"centroid"
"C840S61R039","36107",42.10068309,-76.28645364,"centroid"
"C840S61R040","36099",42.90149588,-76.82843588,"centroid"
"C840S61R041","36023",42.55590659,-76.16056338,"centroid"
"C840S61R042","36069",42.92351981,-76.95314452,"centroid"
"C840S61R042","36099",42.92351981,-76.95314452,"centroid"
"C840S61R043","36099",42.46172942,-76.50468104,"centroid"
"C840S61R043","36109",42.46172942,-76.50468104,"centroid"
"C840S61R044","36007",42.03387009,-76.20099065,"centroid"
"C840S61R044","36107",42.03387009,-76.20099065,"centroid"
"C840S61R045","36003",42.40613987,-77.91051748,"centroid"
"C840S61R045","36051",42.40613987,-77.91051748,"centroid"
"C840S61R046","36003",42.38674756,-77.8195364,"centroid"
"C840S61R046","36051",42.38674756,-77.8195364,"centroid"
"C840S61R047","36123",42.74670906,-77.10204559,"centroid"
"C840S61R047","36069",42.74670906,-77.10204559,"centroid"
"C840S61R048","36123",42.77875082,-77.11110468,"centroid"
"C840S61R048","36069",42.77875082,-77.11110468,"centroid"
"C840S61R049","36123",42.52250205,-77.20140218,"centroid"
"C840S61R049","36101",42.52250205,-77.20140218,"centroid"
"C840S61R050","36069",42.78698796,-77.44311906,"centroid"
"C840S61R051","36051",42.81526052,-77.56918818,"centroid"
"C840S61R051","36069",42.81526052,-77.56918818,"centroid"
"C840S61R051","36055",42.81526052,-77.56918818,"centroid"
"C840S61R052","36003",42.61639151,-77.94666102,"centroid"
"C840S61R052","36051",42.61639151,-77.94666102,"centroid"
"C840S61R053","36029",42.76547707,-78.72459764,"centroid"
"C840S61R054","36029",42.97720979,-78.5351054,"centroid"
"C840S61R054","36037",42.97720979,-78.5351054,"centroid"
"C840S61R055","36037",42.78254755,-78.17902368,"centroid"
"C840S61R055","36121",42.78254755,-78.17902368,"centroid"
"C840S61R056","36009",42.26685101,-78.76170288,"centroid"
"C840S61R057","36121",42.62935968,-78.53109343,"centroid"
"C840S61R057","36029",42.62935968,-78.53109343,"centroid"
"C840S61R058","36121",42.73500391,-78.08692801,"centroid"
"C840S61R059","36009",42.19902716,-78.97373927,"centroid"
"C840S61R060","36003",42.42649262,-78.08289497,"centroid"
"C840S61R061","36013",42.36346241,-79.25708181,"centroid"
"C840S61R062","36009",42.02749274,-79.24976939,"centroid"
"C840S61R062","36013",42.02749274,-79.24976939,"centroid"
"C840S61R063","36009",42.41037776,-79.04610932,"centroid"
"C840S61R063","36013",42.41037776,-79.04610932,"centroid"
"C840S61R064","36063",43.20239844,-78.79588024,"centroid"
"C840S61R065","36063",43.29691855,-78.77358984,"centroid"
"C840S61R066","36073",43.08046416,-78.04279839,"centroid"
"C840S61R066","36037",43.08046416,-78.04279839,"centroid"
"C840S61R067","36037",43.05751594,-77.9046628,"centroid"
"C840S61R067","36055",43.05751594,-77.9046628,"centroid"
"C840S61R068","36055",43.24849664,-77.36855107,"centroid"
"C840S61R068","36117",43.24849664,-77.36855107,"centroid"
"C840S61R069","36011",43.22735009,-76.51360079,"centroid"
"C840S61R069","36067",43.22735009,-76.51360079,"centroid"
"C840S61R069","36075",43.22735009,-76.51360079,"centroid"
"C840S61R070","36067",43.17780726,-76.20520739,"centroid"
"C840S61R071","36045",43.86965606,-76.03802949,"centroid"
"C840S61R072","36075",43.56161193,-76.1047381,"centroid"
"C840S61R073","36065",43.55639906,-75.12626509,"centroid"
"C840S61R073","36043",43.55639906,-75.12626509,"centroid"
"C840S61R074","36065",43.24077883,-75.29857648,"centroid"
"C840S61R075","36065",43.37190021,-75.74843395,"centroid"
"C840S61R075","36075",43.37190021,-75.74843395,"centroid"
"C840S61R076","36049",43.68019004,-75.51597104,"centroid"
"C840S61R077","36049",43.69985346,-75.36045041,"centroid"
"C840S61R078","36065",43.41600017,-75.21398307,"centroid"
"C840S61R078","36043",43.41600017,-75.21398307,"centroid"
"C840S61R079","36065",43.26329349,-75.62260539,"centroid"
"C840S61R080","36065",43.04566765,-75.25733912,"centroid"
"C840S61R080","36043",43.04566765,-75.25733912,"centroid"
"C840S61R081","36041",43.73836613,-74.23443337,"centroid"
"C840S61R081","36113",43.73836613,-74.23443337,"centroid"
"C840S61R082","36043",43.76453301,-74.91270145,"centroid"
"C840S61R083","36041",43.79557198,-74.37450311,"centroid"
"C840S61R084","36031",43.90406532,-74.07832241,"centroid"
